BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
607,"2026-04-15 07:10:00",83.37,83.61,83.37,83.48,570,"InsideBar","Black","Down",0.05,0.02,0.24,"Down",0.05,0.11,"Down",0.2,0.458333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
608,"2026-04-15 07:15:00",83.49,83.8,83.49,83.53,729,"HHHL","Black","Up",0.15,0.12,0.31,"Up",0.25,0.04,"Down",0.1,0.129032,0.387097,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
609,"2026-04-15 07:20:00",83.51,83.77,83.28,83.75,975,"LLLH","Black","Up",0.3,0.3,0.49,"Up",0.6,0.24,"Up",0.6,0.959184,0.571429,True,False,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
610,"2026-04-15 07:25:00",83.74,83.83,83.05,83.39,1672,"OutsideBar","Red","Up",0.8,0.8,0.78,"Up",0.9,0.35,"Up",0.85,0.435897,0.628205,True,False,True,True,"Peak","Strong","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
611,"2026-04-15 07:30:00",83.39,83.43,83.09,83.24,1761,"InsideBar","Red","Up",0.85,0.8,0.34,"Down",0.3,0.15,"Down",0.35,0.441176,1,True,False,False,False,"Peak","Absent","Clustered","Local","Unresolved","Major","VolumePeak20;HighVolumeLowRange;CloseInsidePriorRange;DissipationLocal;CompressionClustered"
612,"2026-04-15 07:35:00",83.19,84.08,83.19,83.99,2831,"HHHL","Black","Up",0.95,0.96,0.89,"Up",1,0.8,"Up",1,0.898876,0.269663,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
613,"2026-04-15 07:40:00",83.98,84.6,83.91,84.5,1514,"HHHL","Black","Down",0.6,0.64,0.69,"Down",0.75,0.52,"Down",0.8,0.855072,0.246377,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
614,"2026-04-15 07:45:00",84.51,84.6,84.25,84.34,1398,"InsideBar","Red","Down",0.55,0.6,0.35,"Down",0.35,0.17,"Down",0.4,0.257143,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
615,"2026-04-15 07:50:00",84.34,84.65,84.17,84.51,1301,"OutsideBar","Black","Down",0.55,0.54,0.48,"Up",0.55,0.17,"Flat",0.45,0.708333,0.729167,True,True,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
616,"2026-04-15 07:55:00",84.51,84.84,84.45,84.69,1127,"HHHL","Black","Down",0.5,0.42,0.39,"Down",0.4,0.18,"Up",0.45,0.615385,0.512821,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
617,"2026-04-15 08:00:00",84.71,84.95,84.54,84.84,966,"HHHL","Black","Down",0.25,0.24,0.41,"Up",0.4,0.13,"Down",0.2,0.731707,0.731707,True,False,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
618,"2026-04-15 08:05:00",84.83,84.99,84.64,84.95,1057,"HHHL","Black","Up",0.35,0.3,0.35,"Down",0.3,0.12,"Down",0.15,0.885714,0.885714,True,False,True,False,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
619,"2026-04-15 08:10:00",84.94,85.27,84.92,85.24,1017,"HHHL","Black","Down",0.3,0.28,0.35,"Flat",0.35,0.3,"Up",0.6,0.914286,0.2,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
620,"2026-04-15 08:15:00",85.25,85.28,84.77,84.98,1997,"OutsideBar","Red","Up",0.95,0.86,0.51,"Up",0.75,0.27,"Down",0.6,0.411765,0.686275,True,True,True,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
621,"2026-04-15 08:20:00",84.97,85.22,84.74,84.83,1343,"LLLH","Red","Down",0.65,0.56,0.48,"Down",0.65,0.14,"Down",0.25,0.1875,0.9375,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
622,"2026-04-15 08:25:00",84.83,85.23,84.75,85.22,1019,"HHHL","Black","Down",0.35,0.3,0.48,"Flat",0.7,0.39,"Up",0.9,0.979167,0.979167,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
623,"2026-04-15 08:30:00",85.22,85.24,84.97,85.15,1301,"HHHL","Red","Up",0.65,0.58,0.27,"Down",0.1,0.07,"Down",0.1,0.666667,0.962963,True,True,True,False,"Rising","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
624,"2026-04-15 08:35:00",85.17,85.41,85.05,85.36,1404,"HHHL","Black","Up",0.75,0.62,0.36,"Up",0.4,0.19,"Up",0.6,0.861111,0.527778,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
625,"2026-04-15 08:40:00",85.39,85.41,84.94,85.12,1057,"OutsideBar","Red","Down",0.45,0.34,0.47,"Up",0.6,0.27,"Up",0.75,0.382979,0.765957,True,False,False,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
626,"2026-04-15 08:45:00",85.1,85.13,84.6,84.9,1730,"LLLH","Red","Up",0.85,0.78,0.53,"Up",0.85,0.2,"Down",0.6,0.566038,0.358491,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
627,"2026-04-15 08:50:00",84.91,84.92,84.61,84.73,838,"InsideBar","Red","Down",0.1,0.12,0.31,"Down",0.15,0.18,"Down",0.5,0.387097,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
628,"2026-04-15 08:55:00",84.72,84.75,84.51,84.7,1086,"LLLH","Red","Up",0.4,0.4,0.24,"Down",0.05,0.02,"Down",0.05,0.791667,0.583333,True,False,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
629,"2026-04-15 09:00:00",84.68,85.04,84.65,84.82,978,"HHHL","Black","Down",0.15,0.24,0.39,"Up",0.5,0.14,"Up",0.25,0.435897,0.25641,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
630,"2026-04-15 09:05:00",84.82,85.03,84.69,84.74,635,"InsideBar","Red","Down",0.05,0.06,0.34,"Down",0.25,0.08,"Down",0.15,0.147059,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
631,"2026-04-15 09:10:00",84.74,84.81,84.49,84.6,964,"LLLH","Red","Up",0.15,0.18,0.32,"Down",0.2,0.14,"Up",0.4,0.34375,0.375,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
632,"2026-04-15 09:15:00",84.61,84.81,84.51,84.57,511,"InsideBar","Red","Down",0.05,0.02,0.3,"Down",0.15,0.04,"Down",0.1,0.2,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
633,"2026-04-15 09:20:00",84.58,84.64,84.41,84.45,629,"LLLH","Red","Up",0.1,0.06,0.23,"Down",0.05,0.13,"Up",0.3,0.173913,0.565217,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
634,"2026-04-15 09:25:00",84.43,84.78,84.37,84.57,587,"OutsideBar","Black","Down",0.1,0.06,0.41,"Up",0.7,0.14,"Up",0.45,0.487805,0.560976,True,True,True,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
635,"2026-04-15 09:30:00",84.57,84.62,84.21,84.27,840,"LLLH","Red","Up",0.3,0.2,0.41,"Up",0.75,0.3,"Up",0.95,0.146341,0.609756,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
636,"2026-04-15 09:35:00",84.26,84.29,84.01,84.1,1158,"LLLH","Red","Up",0.75,0.52,0.28,"Down",0.2,0.16,"Down",0.6,0.321429,0.285714,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
637,"2026-04-15 09:40:00",84.09,84.23,83.91,84.19,1440,"LLLH","Black","Up",0.9,0.68,0.32,"Up",0.4,0.1,"Down",0.25,0.875,0.6875,True,True,False,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
638,"2026-04-15 09:45:00",84.18,84.34,84.15,84.32,583,"HHHL","Black","Down",0.1,0.06,0.19,"Down",0.05,0.14,"Up",0.45,0.894737,0.421053,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
639,"2026-04-15 09:50:00",84.32,84.41,84.13,84.3,452,"OutsideBar","Red","Down",0.05,0.02,0.28,"Up",0.3,0.02,"Down",0.1,0.607143,0.678571,True,True,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
640,"2026-04-15 09:55:00",84.25,84.4,84.16,84.26,534,"InsideBar","Black","Up",0.15,0.06,0.24,"Down",0.2,0.01,"Down",0.05,0.416667,1,True,False,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;DissipationLocal;CompressionClustered"
641,"2026-04-15 10:00:00",84.25,84.34,84.15,84.25,618,"LLLH","Neutral","Up",0.3,0.14,0.19,"Down",0.1,0,"Down",0.05,0.526316,0.947368,True,True,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
642,"2026-04-15 10:05:00",84.25,84.36,84.17,84.23,804,"HHHL","Red","Up",0.45,0.24,0.19,"Flat",0.15,0.02,"Up",0.25,0.315789,0.894737,True,False,True,False,"Rising","Absent","Clustered","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionClustered"
643,"2026-04-15 10:10:00",84.24,84.26,84.04,84.08,654,"LLLH","Red","Down",0.45,0.2,0.22,"Up",0.2,0.16,"Up",0.7,0.181818,0.409091,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
644,"2026-04-15 10:15:00",84.08,84.48,84.04,84.42,815,"OutsideBar","Black","Up",0.55,0.28,0.44,"Up",0.9,0.34,"Up",1,0.863636,0.5,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
645,"2026-04-15 10:20:00",84.39,84.4,84.09,84.23,714,"InsideBar","Red","Down",0.5,0.24,0.31,"Down",0.6,0.16,"Down",0.75,0.451613,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
646,"2026-04-15 10:25:00",84.23,84.25,84.06,84.08,666,"LLLH","Red","Down",0.5,0.22,0.19,"Down",0.2,0.15,"Down",0.7,0.105263,0.842105,False,False,False,True,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted;CompressionClustered"
647,"2026-04-15 10:30:00",84.09,84.25,84.07,84.11,494,"InsideBar","Black","Down",0.1,0.04,0.18,"Down",0.05,0.02,"Down",0.3,0.222222,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
648,"2026-04-15 10:35:00",84.12,84.35,84.12,84.25,741,"HHHL","Black","Up",0.65,0.32,0.23,"Up",0.35,0.13,"Up",0.5,0.565217,0.565217,True,False,True,False,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
649,"2026-04-15 10:40:00",84.26,84.45,84.24,84.41,454,"HHHL","Black","Down",0.1,0.04,0.21,"Down",0.3,0.15,"Up",0.7,0.809524,0.52381,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
650,"2026-04-15 10:45:00",84.42,84.94,84.41,84.64,2258,"HHHL","Black","Up",1,0.98,0.53,"Up",1,0.22,"Up",0.9,0.433962,0.075472,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
651,"2026-04-15 10:50:00",84.63,84.71,84.46,84.59,924,"InsideBar","Red","Down",0.85,0.44,0.25,"Down",0.55,0.04,"Down",0.3,0.52,1,True,True,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
652,"2026-04-15 10:55:00",84.59,84.76,84.49,84.72,769,"HHHL","Black","Down",0.65,0.36,0.27,"Up",0.6,0.13,"Up",0.5,0.851852,0.814815,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
653,"2026-04-15 11:00:00",84.73,85.08,84.71,85,1022,"HHHL","Black","Up",0.85,0.6,0.37,"Up",0.8,0.27,"Up",0.9,0.783784,0.135135,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
654,"2026-04-15 11:05:00",84.99,85.29,84.07,84.39,3202,"OutsideBar","Red","Up",1,1,1.22,"Up",1,0.6,"Up",1,0.262295,0.303279,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
655,"2026-04-15 11:10:00",84.4,84.42,83.94,84.36,1650,"LLLH","Red","Down",0.9,0.86,0.48,"Down",0.9,0.04,"Down",0.35,0.875,0.729167,True,False,False,True,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
656,"2026-04-15 11:15:00",84.35,84.42,83.75,83.88,1091,"OutsideBar","Red","Down",0.8,0.66,0.67,"Up",0.95,0.47,"Up",0.95,0.19403,0.716418,False,False,False,True,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
657,"2026-04-15 11:20:00",83.85,84.12,83.61,84.08,1167,"LLLH","Black","Up",0.85,0.7,0.51,"Down",0.85,0.23,"Down",0.8,0.921569,0.72549,True,True,False,True,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
658,"2026-04-15 11:25:00",84.08,84.21,83.86,83.91,626,"HHHL","Red","Down",0.3,0.18,0.35,"Down",0.65,0.17,"Down",0.7,0.142857,0.742857,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
659,"2026-04-15 11:30:00",83.9,84.05,83.69,83.79,3250,"LLLH","Red","Up",1,1,0.36,"Up",0.65,0.11,"Down",0.35,0.277778,0.527778,False,False,False,True,"Climactic","Local","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorLow;AcceptanceAccepted"
660,"2026-04-16 06:05:00",85.03,85.11,84.89,84.96,1529,"HHHL","Red","Down",0.8,0.84,0.22,"Down",0.35,0.07,"Down",0.3,0.318182,0,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
661,"2026-04-16 06:10:00",84.97,85.12,84.82,85.1,1175,"OutsideBar","Black","Down",0.75,0.7,0.3,"Up",0.5,0.13,"Up",0.45,0.933333,0.733333,True,False,True,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
662,"2026-04-16 06:15:00",85.12,85.26,85.08,85.1,1036,"HHHL","Red","Down",0.6,0.56,0.18,"Down",0.1,0.02,"Down",0.1,0.111111,0.222222,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
663,"2026-04-16 06:20:00",85.11,85.11,84.85,84.92,903,"LLLH","Red","Down",0.45,0.42,0.26,"Up",0.4,0.19,"Up",0.7,0.269231,0.115385,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
664,"2026-04-16 06:25:00",84.92,84.93,84.7,84.74,726,"LLLH","Red","Down",0.3,0.3,0.23,"Down",0.35,0.18,"Down",0.7,0.173913,0.347826,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
665,"2026-04-16 06:30:00",84.72,84.73,84.55,84.62,576,"LLLH","Red","Down",0.15,0.12,0.18,"Down",0.15,0.1,"Down",0.3,0.388889,0.166667,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
666,"2026-04-16 06:35:00",84.62,84.92,84.61,84.84,990,"HHHL","Black","Up",0.5,0.56,0.31,"Up",0.6,0.22,"Up",0.8,0.741935,0.387097,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
667,"2026-04-16 06:40:00",84.85,85.26,84.85,85.23,1650,"HHHL","Black","Up",0.85,0.9,0.41,"Up",0.75,0.38,"Up",0.9,0.926829,0.170732,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Structural","VolumePeak20;BreaksPriorHigh;AcceptanceAccepted"
668,"2026-04-16 06:45:00",85.22,85.52,85.2,85.34,1601,"HHHL","Black","Down",0.75,0.86,0.32,"Down",0.55,0.12,"Down",0.35,0.4375,0.1875,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
669,"2026-04-16 06:50:00",85.36,85.55,85.3,85.52,1108,"HHHL","Black","Down",0.55,0.68,0.25,"Down",0.3,0.16,"Up",0.5,0.88,0.88,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
670,"2026-04-16 06:55:00",85.53,86.13,85.52,86.1,2363,"HHHL","Black","Up",0.9,0.96,0.61,"Up",0.9,0.57,"Up",0.95,0.95082,0.04918,False,False,True,False,"Climactic","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
671,"2026-04-16 07:00:00",86.1,86.17,85.9,85.91,1472,"HHHL","Red","Down",0.65,0.82,0.27,"Down",0.35,0.19,"Down",0.65,0.037037,0.851852,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
672,"2026-04-16 07:05:00",85.92,86.01,85.77,85.93,1511,"LLLH","Black","Up",0.65,0.82,0.24,"Down",0.25,0.01,"Down",0.05,0.666667,0.458333,True,True,False,True,"Rising","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
673,"2026-04-16 07:10:00",85.93,86.09,85.67,85.88,1121,"OutsideBar","Red","Down",0.45,0.68,0.42,"Up",0.75,0.05,"Up",0.2,0.5,0.571429,True,False,True,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
674,"2026-04-16 07:15:00",85.88,85.93,85.7,85.91,752,"InsideBar","Black","Down",0.2,0.36,0.23,"Down",0.25,0.03,"Down",0.15,0.913043,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
675,"2026-04-16 07:20:00",85.9,86.14,85.86,86.01,871,"HHHL","Black","Up",0.25,0.48,0.28,"Up",0.5,0.11,"Up",0.4,0.535714,0.25,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
676,"2026-04-16 07:25:00",85.99,86.41,85.94,86.26,1419,"HHHL","Black","Up",0.65,0.78,0.47,"Up",0.9,0.27,"Up",0.9,0.680851,0.425532,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
677,"2026-04-16 07:30:00",86.27,86.34,86.04,86.07,906,"InsideBar","Red","Down",0.35,0.5,0.3,"Down",0.55,0.2,"Down",0.8,0.1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
678,"2026-04-16 07:35:00",86.06,86.41,86.02,86.22,1295,"OutsideBar","Black","Up",0.6,0.76,0.39,"Up",0.8,0.16,"Down",0.6,0.512821,0.769231,True,True,True,True,"Rising","Strong","Local","Absent","Contained","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
