APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
5 | Core -> Secondary -> Secondary -> Weak -> Core | 29 | 0.08%
5 | Secondary -> Secondary -> Secondary -> Core -> Weak | 29 | 0.08%
5 | Weak -> Core -> Secondary -> Core -> Weak | 27 | 0.08%
5 | Secondary -> Core -> Secondary -> Core -> Secondary | 26 | 0.07%
5 | Secondary -> Weak -> Weak -> Core -> Secondary | 26 | 0.07%
5 | Weak -> Core -> Secondary -> Secondary -> Secondary | 26 | 0.07%
5 | Weak -> Weak -> Core -> Core -> Secondary | 26 | 0.07%
5 | Core -> Secondary -> Secondary -> Core -> Core | 25 | 0.07%
5 | Weak -> Weak -> Secondary -> Weak -> Core | 25 | 0.07%
5 | Weak -> Weak -> Weak -> Core -> Secondary | 25 | 0.07%
5 | Secondary -> Secondary -> Core -> Weak -> Weak | 24 | 0.07%
5 | Weak -> Weak -> Core -> Secondary -> Core | 24 | 0.07%
5 | Core -> Secondary -> Secondary -> Weak -> Weak | 23 | 0.07%
5 | Secondary -> Weak -> Weak -> Weak -> Insufficient | 20 | 0.06%
5 | Core -> Weak -> Weak -> Core -> Secondary | 19 | 0.05%
5 | Weak -> Core -> Secondary -> Core -> Secondary | 19 | 0.05%
5 | Core -> Secondary -> Core -> Secondary -> Secondary | 18 | 0.05%
5 | Weak -> Secondary -> Core -> Secondary -> Secondary | 18 | 0.05%
5 | Core -> Weak -> Secondary -> Weak -> Core | 17 | 0.05%
5 | Secondary -> Core -> Weak -> Weak -> Weak | 17 | 0.05%
5 | Weak -> Core -> Core -> Secondary -> Secondary | 17 | 0.05%
5 | Core -> Secondary -> Secondary -> Secondary -> Core | 16 | 0.05%
5 | Core -> Secondary -> Weak -> Weak -> Secondary | 16 | 0.05%
5 | Core -> Weak -> Secondary -> Weak -> Weak | 16 | 0.05%
5 | Secondary -> Secondary -> Secondary -> Secondary -> Insufficient | 15 | 0.04%
5 | Core -> Core -> Secondary -> Weak -> Weak | 14 | 0.04%
5 | Core -> Secondary -> Secondary -> Core -> Secondary | 14 | 0.04%
5 | Secondary -> Core -> Weak -> Core -> Secondary | 14 | 0.04%
5 | Secondary -> Secondary -> Core -> Secondary -> Secondary | 14 | 0.04%
5 | Secondary -> Weak -> Secondary -> Insufficient -> Secondary | 14 | 0.04%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Secondary | 13 | 0.04%
5 | Core -> Secondary -> Secondary -> Core -> Weak | 12 | 0.03%
5 | Core -> Weak -> Weak -> Insufficient -> Weak | 12 | 0.03%
5 | Secondary -> Insufficient -> Secondary -> Weak -> Secondary | 12 | 0.03%
5 | Weak -> Core -> Secondary -> Secondary -> Core | 12 | 0.03%
5 | Weak -> Core -> Secondary -> Weak -> Weak | 12 | 0.03%
5 | Weak -> Secondary -> Weak -> Secondary -> Insufficient | 12 | 0.03%
5 | Weak -> Weak -> Secondary -> Core -> Secondary | 12 | 0.03%
5 | Weak -> Weak -> Weak -> Insufficient -> Secondary | 12 | 0.03%
5 | Core -> Core -> Weak -> Secondary -> Insufficient | 11 | 0.03%
5 | Core -> Core -> Weak -> Weak -> Insufficient | 11 | 0.03%
5 | Core -> Weak -> Secondary -> Insufficient -> Secondary | 11 | 0.03%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Core | 11 | 0.03%
5 | Weak -> Weak -> Weak -> Insufficient -> Insufficient | 11 | 0.03%
5 | Secondary -> Core -> Secondary -> Secondary -> Core | 10 | 0.03%
5 | Secondary -> Secondary -> Secondary -> Insufficient -> Secondary | 10 | 0.03%
5 | Core -> Secondary -> Weak -> Weak -> Weak | 8 | 0.02%
5 | Insufficient -> Core -> Core -> Core -> Core | 8 | 0.02%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Secondary | 8 | 0.02%
5 | Secondary -> Insufficient -> Secondary -> Core -> Core | 8 | 0.02%
5 | Weak -> Weak -> Core -> Secondary -> Secondary | 8 | 0.02%
5 | Weak -> Weak -> Insufficient -> Secondary -> Weak | 8 | 0.02%
5 | Insufficient -> Secondary -> Core -> Core -> Weak | 7 | 0.02%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Weak | 7 | 0.02%
5 | Weak -> Core -> Weak -> Core -> Secondary | 7 | 0.02%
5 | Weak -> Weak -> Insufficient -> Secondary -> Core | 7 | 0.02%
5 | Weak -> Weak -> Insufficient -> Weak -> Weak | 7 | 0.02%
5 | Core -> Weak -> Weak -> Secondary -> Insufficient | 6 | 0.02%
5 | Insufficient -> Secondary -> Core -> Core -> Core | 6 | 0.02%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Core | 6 | 0.02%
5 | Insufficient -> Secondary -> Weak -> Secondary -> Weak | 6 | 0.02%
5 | Secondary -> Insufficient -> Secondary -> Secondary -> Secondary | 6 | 0.02%
5 | Secondary -> Secondary -> Secondary -> Insufficient -> Insufficient | 6 | 0.02%
5 | Weak -> Secondary -> Insufficient -> Secondary -> Weak | 6 | 0.02%
5 | Weak -> Weak -> Insufficient -> Insufficient -> Secondary | 6 | 0.02%
5 | Core -> Secondary -> Weak -> Weak -> Core | 5 | 0.01%
5 | Insufficient -> Secondary -> Core -> Weak -> Secondary | 5 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Secondary | 5 | 0.01%
5 | Secondary -> Insufficient -> Secondary -> Secondary -> Core | 5 | 0.01%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Insufficient | 5 | 0.01%
5 | Weak -> Secondary -> Insufficient -> Insufficient -> Secondary | 5 | 0.01%
5 | Weak -> Weak -> Insufficient -> Weak -> Secondary | 5 | 0.01%
5 | Weak -> Weak -> Secondary -> Insufficient -> Secondary | 5 | 0.01%
5 | Weak -> Weak -> Weak -> Weak -> Insufficient | 5 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Weak -> Secondary | 4 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Core -> Core | 4 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Weak -> Secondary | 4 | 0.01%
5 | Secondary -> Core -> Weak -> Weak -> Insufficient | 4 | 0.01%
5 | Secondary -> Insufficient -> Insufficient -> Insufficient -> Secondary | 4 | 0.01%
5 | Secondary -> Insufficient -> Secondary -> Core -> Weak | 4 | 0.01%
5 | Secondary -> Insufficient -> Secondary -> Secondary -> Weak | 4 | 0.01%
5 | Secondary -> Secondary -> Weak -> Weak -> Insufficient | 4 | 0.01%
5 | Secondary -> Weak -> Weak -> Insufficient -> Secondary | 4 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Core -> Core | 4 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Weak -> Secondary | 4 | 0.01%
5 | Weak -> Insufficient -> Weak -> Weak -> Weak | 4 | 0.01%
5 | Weak -> Weak -> Insufficient -> Secondary -> Secondary | 4 | 0.01%
5 | Weak -> Weak -> Weak -> Secondary -> Insufficient | 4 | 0.01%
5 | Core -> Weak -> Secondary -> Insufficient -> Insufficient | 3 | 0.01%
5 | Core -> Weak -> Weak -> Insufficient -> Secondary | 3 | 0.01%
5 | Insufficient -> Insufficient -> Core -> Core -> Core | 3 | 0.01%
5 | Insufficient -> Insufficient -> Insufficient -> Core -> Core | 3 | 0.01%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Core | 3 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Core -> Core | 3 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Core -> Weak | 3 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Secondary | 3 | 0.01%
5 | Insufficient -> Secondary -> Core -> Weak -> Core | 3 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Core -> Weak | 3 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Weak | 3 | 0.01%
5 | Secondary -> Core -> Secondary -> Weak -> Weak | 3 | 0.01%
5 | Weak -> Insufficient -> Core -> Core -> Core | 3 | 0.01%
5 | Weak -> Insufficient -> Insufficient -> Secondary -> Secondary | 3 | 0.01%
5 | Weak -> Insufficient -> Weak -> Weak -> Secondary | 3 | 0.01%
5 | Weak -> Weak -> Insufficient -> Core -> Core | 3 | 0.01%
5 | Weak -> Weak -> Insufficient -> Insufficient -> Insufficient | 3 | 0.01%
5 | Weak -> Weak -> Secondary -> Insufficient -> Core | 3 | 0.01%
5 | Weak -> Weak -> Secondary -> Insufficient -> Insufficient | 3 | 0.01%
5 | Weak -> Weak -> Weak -> Insufficient -> Core | 3 | 0.01%
5 | Core -> Weak -> Weak -> Weak -> Insufficient | 2 | 0.01%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Secondary | 2 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Core | 2 | 0.01%
5 | Insufficient -> Insufficient -> Secondary -> Secondary -> Weak | 2 | 0.01%
5 | Insufficient -> Secondary -> Core -> Core -> Secondary | 2 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Core -> Secondary | 2 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Secondary -> Core | 2 | 0.01%
5 | Insufficient -> Secondary -> Secondary -> Weak -> Core | 2 | 0.01%
5 | Insufficient -> Secondary -> Weak -> Core -> Core | 2 | 0.01%
5 | Insufficient -> Weak -> Secondary -> Weak -> Core | 2 | 0.01%
5 | Insufficient -> Weak -> Weak -> Secondary -> Weak | 2 | 0.01%
5 | Insufficient -> Weak -> Weak -> Weak -> Weak | 2 | 0.01%
5 | Secondary -> Core -> Weak -> Secondary -> Insufficient | 2 | 0.01%
5 | Secondary -> Insufficient -> Core -> Core -> Core | 2 | 0.01%
5 | Secondary -> Insufficient -> Insufficient -> Insufficient -> Core | 2 | 0.01%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Core | 2 | 0.01%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Secondary | 2 | 0.01%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Secondary | 2 | 0.01%
5 | Secondary -> Secondary -> Weak -> Secondary -> Insufficient | 2 | 0.01%
5 | Weak -> Core -> Weak -> Secondary -> Insufficient | 2 | 0.01%
5 | Weak -> Insufficient -> Insufficient -> Core -> Weak | 2 | 0.01%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Secondary | 2 | 0.01%
5 | Weak -> Insufficient -> Insufficient -> Secondary -> Weak | 2 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Core -> Secondary | 2 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Secondary -> Core | 2 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Weak -> Core | 2 | 0.01%
5 | Weak -> Insufficient -> Secondary -> Weak -> Weak | 2 | 0.01%
5 | Weak -> Insufficient -> Weak -> Secondary -> Secondary | 2 | 0.01%
5 | Weak -> Insufficient -> Weak -> Secondary -> Weak | 2 | 0.01%
5 | Weak -> Secondary -> Insufficient -> Core -> Core | 2 | 0.01%
5 | Weak -> Secondary -> Insufficient -> Insufficient -> Core | 2 | 0.01%
5 | Weak -> Weak -> Insufficient -> Insufficient -> Core | 2 | 0.01%
5 | Weak -> Weak -> Insufficient -> Weak -> Core | 2 | 0.01%
5 | Core -> Secondary -> Weak -> Secondary -> Insufficient | 1 | 0.00%
5 | Core -> Weak -> Secondary -> Insufficient -> Weak | 1 | 0.00%
5 | Insufficient -> Core -> Core -> Weak -> Core | 1 | 0.00%
5 | Insufficient -> Core -> Secondary -> Core -> Core | 1 | 0.00%
5 | Insufficient -> Core -> Weak -> Core -> Weak | 1 | 0.00%
5 | Insufficient -> Core -> Weak -> Secondary -> Secondary | 1 | 0.00%
5 | Insufficient -> Core -> Weak -> Secondary -> Weak | 1 | 0.00%
5 | Insufficient -> Core -> Weak -> Weak -> Core | 1 | 0.00%
5 | Insufficient -> Insufficient -> Core -> Core -> Weak | 1 | 0.00%
5 | Insufficient -> Insufficient -> Core -> Secondary -> Core | 1 | 0.00%
5 | Insufficient -> Insufficient -> Core -> Weak -> Core | 1 | 0.00%
5 | Insufficient -> Insufficient -> Core -> Weak -> Secondary | 1 | 0.00%
5 | Insufficient -> Insufficient -> Core -> Weak -> Weak | 1 | 0.00%
5 | Insufficient -> Insufficient -> Insufficient -> Secondary -> Weak | 1 | 0.00%
5 | Insufficient -> Secondary -> Core -> Secondary -> Secondary | 1 | 0.00%
5 | Insufficient -> Secondary -> Core -> Secondary -> Weak | 1 | 0.00%
5 | Insufficient -> Secondary -> Secondary -> Weak -> Weak | 1 | 0.00%
5 | Insufficient -> Secondary -> Weak -> Core -> Secondary | 1 | 0.00%
5 | Insufficient -> Secondary -> Weak -> Weak -> Secondary | 1 | 0.00%
5 | Insufficient -> Secondary -> Weak -> Weak -> Weak | 1 | 0.00%
5 | Insufficient -> Weak -> Core -> Secondary -> Weak | 1 | 0.00%
5 | Insufficient -> Weak -> Core -> Weak -> Weak | 1 | 0.00%
5 | Insufficient -> Weak -> Secondary -> Core -> Core | 1 | 0.00%
5 | Insufficient -> Weak -> Secondary -> Secondary -> Core | 1 | 0.00%
5 | Insufficient -> Weak -> Secondary -> Secondary -> Weak | 1 | 0.00%
5 | Insufficient -> Weak -> Secondary -> Weak -> Weak | 1 | 0.00%
5 | Insufficient -> Weak -> Weak -> Secondary -> Secondary | 1 | 0.00%
5 | Insufficient -> Weak -> Weak -> Weak -> Core | 1 | 0.00%
5 | Insufficient -> Weak -> Weak -> Weak -> Secondary | 1 | 0.00%
5 | Secondary -> Core -> Secondary -> Secondary -> Weak | 1 | 0.00%
5 | Secondary -> Insufficient -> Core -> Weak -> Secondary | 1 | 0.00%
5 | Secondary -> Insufficient -> Insufficient -> Core -> Core | 1 | 0.00%
5 | Secondary -> Insufficient -> Insufficient -> Core -> Secondary | 1 | 0.00%
5 | Secondary -> Insufficient -> Insufficient -> Core -> Weak | 1 | 0.00%
5 | Secondary -> Insufficient -> Insufficient -> Secondary -> Weak | 1 | 0.00%
5 | Secondary -> Insufficient -> Secondary -> Weak -> Core | 1 | 0.00%
5 | Secondary -> Insufficient -> Weak -> Secondary -> Weak | 1 | 0.00%
5 | Secondary -> Secondary -> Insufficient -> Insufficient -> Core | 1 | 0.00%
5 | Secondary -> Secondary -> Insufficient -> Secondary -> Core | 1 | 0.00%
5 | Secondary -> Weak -> Secondary -> Insufficient -> Insufficient | 1 | 0.00%
5 | Secondary -> Weak -> Weak -> Insufficient -> Weak | 1 | 0.00%
5 | Secondary -> Weak -> Weak -> Secondary -> Insufficient | 1 | 0.00%
5 | Weak -> Core -> Secondary -> Secondary -> Weak | 1 | 0.00%
5 | Weak -> Insufficient -> Insufficient -> Insufficient -> Core | 1 | 0.00%
5 | Weak -> Insufficient -> Insufficient -> Secondary -> Core | 1 | 0.00%
5 | Weak -> Insufficient -> Secondary -> Core -> Weak | 1 | 0.00%
5 | Weak -> Insufficient -> Secondary -> Secondary -> Secondary | 1 | 0.00%
5 | Weak -> Insufficient -> Secondary -> Secondary -> Weak | 1 | 0.00%
5 | Weak -> Insufficient -> Weak -> Core -> Secondary | 1 | 0.00%
5 | Weak -> Insufficient -> Weak -> Core -> Weak | 1 | 0.00%
5 | Weak -> Insufficient -> Weak -> Secondary -> Core | 1 | 0.00%
5 | Weak -> Secondary -> Insufficient -> Core -> Weak | 1 | 0.00%
5 | Weak -> Secondary -> Insufficient -> Insufficient -> Insufficient | 1 | 0.00%
5 | Weak -> Secondary -> Insufficient -> Weak -> Secondary | 1 | 0.00%
5 | Weak -> Secondary -> Secondary -> Secondary -> Insufficient | 1 | 0.00%
5 | Weak -> Secondary -> Weak -> Weak -> Insufficient | 1 | 0.00%
5 | Weak -> Weak -> Weak -> Insufficient -> Weak | 1 | 0.00%

8. Residence Time
Category | MeanResidenceTime | MedianResidenceTime | MaximumResidenceTime | ResidenceDistribution
Core Node | 2.82 | 2.00 | 10 | 1:2467, 2:1451, 3:442, 4:120, 5:224, 6:225, 7:222, 8:154, 9:82, 10:285
Secondary Node | 1.67 | 1.00 | 29 | 1:3943, 2:1072, 3:312, 4:145, 5:124, 6:71, 7:42, 8:26, 9:12, 10:6, 11:6, 12:5, 13:3, 14:4, 15:2, 16:2, 18:1, 22:1, 29:1
Transition Node | 0.00 | 0.00 | 0 | None
Weak Node | 1.34 | 1.00 | 10 | 1:5576, 2:998, 3:254, 4:138, 5:47, 6:22, 7:18, 8:3, 9:2, 10:1
Insufficient Node | 1.32 | 1.00 | 3 | 1:80, 2:16, 3:9

9. Flow Persistence
Category | StayProbability | LeaveProbability | PersistenceRatio
Core Node | 64.59% | 35.41% | 1.8242
Secondary Node | 40.25% | 59.75% | 0.6738
Transition Node | 0.00% | 100.00% | 0.0000
Weak Node | 25.15% | 74.85% | 0.3361
Insufficient Node | 24.46% | 75.54% | 0.3238

10. Flow Entropy
Category | TransitionEntropy | NormalizedEntropy
Core Node | 0.8774 | 0.7986
Secondary Node | 1.1102 | 0.8008
Transition Node | 0.0000 | 0.0000
Weak Node | 1.1073 | 0.7988
Insufficient Node | 1.1460 | 0.8267

11. Cross-Instrument Replication
Instrument-only diagnostic. See aggregate report for category-flow replication.

12. Core Dominance Test
PercentTimeInCore | PercentTimeInSecondary | PercentTimeInTransition | PercentTimeInWeak | PercentTimeInInsufficient | CoreDominanceRatio
45.43% | 27.43% | 0.00% | 26.75% | 0.39% | 0.8325

13. Outcome Diagnostics
Diagnostic only. Forward outcomes are not used in flow calculations.
Category | Count | MeanDRFwd5 | MedianDRFwd5 | ContinuationRate5 | FailureRate5 | FlatRate5 | OutcomeSkew
Core Node | 13370 | -0.0000 | 0.0000 | 46.34% | 48.36% | 5.30% | -2.02%
Insufficient Node | 134 | -0.0000 | 0.0000 | 49.25% | 46.27% | 4.48% | 2.99%
Secondary Node | 8629 | -0.0000 | 0.0000 | 46.58% | 48.58% | 4.84% | -2.00%
Weak Node | 8969 | -0.0000 | 0.0000 | 45.89% | 49.14% | 4.97% | -3.24%

14. Recommendation
Instrument-only diagnostic: Moderate Core Dominance
MeanPercentTimeInCore=45.43%; MeanExcursionProbability=12.11%; MeanReturnProbability=99.98%; ValidInstrumentCount=1.
The aggregate report applies the cross-instrument summary.

15. Low-DoF Audit
Variables used:
StructuralState
AgeBucket

Derived metrics:
ImportanceScore
ReliabilityScore
AttentionCategory

No Context
No Arbitration
No Persistence
No Phase
No Optimization
No Fitting
No Machine Learning
No Forward Returns used in flow construction

16. Mechanical Research Notes
- Node categories are reused exactly from Study 58.
- Flow construction uses adjacent StateAge category transitions only.
- Excursions start when Core enters Secondary or Transition.
- Returns measure Secondary or Transition episodes that reach Core.
- Outcome diagnostics remain separate from flow construction.
