BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
31216,"2026-05-11 02:45:00",1.17905,1.1792,1.179,1.179,140,"InsideBar","Red","Up",0.1,0.1,0.0002,"Down",0.35,0.00005,"Down",0.1,0,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
31217,"2026-05-11 02:50:00",1.179,1.1791,1.17875,1.1789,511,"LLLH","Red","Up",0.8,0.72,0.00035,"Up",0.9,0.0001,"Up",0.55,0.428571,0.285714,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31218,"2026-05-11 02:55:00",1.1789,1.179,1.17885,1.17885,179,"InsideBar","Red","Down",0.3,0.18,0.00015,"Down",0.15,0.00005,"Down",0.4,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31219,"2026-05-11 03:00:00",1.1789,1.1789,1.17865,1.1787,405,"LLLH","Red","Up",0.8,0.66,0.00025,"Up",0.8,0.0002,"Up",1,0.2,0.2,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31220,"2026-05-11 03:05:00",1.17865,1.17865,1.1784,1.1784,424,"LLLH","Red","Up",0.85,0.68,0.00025,"Flat",0.85,0.00025,"Up",1,0,0,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31221,"2026-05-11 03:10:00",1.17845,1.17865,1.1784,1.17865,421,"Symmetric","Black","Down",0.8,0.66,0.00025,"Flat",0.85,0.0002,"Down",0.95,1,1,True,True,False,False,"Peak","Strong","Clustered","Absent","Unresolved","Major","VolumePeak20;RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31222,"2026-05-11 03:15:00",1.1786,1.1787,1.17855,1.17865,236,"HHHL","Black","Down",0.45,0.28,0.00015,"Down",0.2,0.00005,"Down",0.1,0.666667,0.666667,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31223,"2026-05-11 03:20:00",1.17865,1.1787,1.17855,1.1786,216,"Symmetric","Red","Down",0.35,0.24,0.00015,"Flat",0.2,0.00005,"Flat",0.15,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31224,"2026-05-11 03:25:00",1.1786,1.17875,1.17855,1.17875,196,"OutsideBar","Black","Down",0.35,0.2,0.0002,"Up",0.45,0.00015,"Up",0.65,1,0.75,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31225,"2026-05-11 03:30:00",1.17875,1.17885,1.17865,1.1787,227,"HHHL","Red","Up",0.5,0.28,0.0002,"Flat",0.45,0.00005,"Down",0.2,0.25,0.5,True,True,True,False,"Rising","Absent","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31226,"2026-05-11 03:35:00",1.17875,1.179,1.17875,1.1789,326,"HHHL","Black","Up",0.75,0.5,0.00025,"Up",0.9,0.00015,"Up",0.65,0.6,0.4,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
31227,"2026-05-11 03:40:00",1.17885,1.179,1.1786,1.17875,733,"OutsideBar","Red","Up",1,0.92,0.0004,"Up",1,0.0001,"Down",0.55,0.375,0.625,True,True,False,True,"Peak","Climactic","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31228,"2026-05-11 03:45:00",1.1789,1.1791,1.1789,1.17905,349,"HHHL","Black","Down",0.75,0.52,0.0002,"Down",0.5,0.00015,"Up",0.7,0.75,0.5,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31229,"2026-05-11 03:50:00",1.1791,1.1792,1.1789,1.1792,361,"OutsideBar","Black","Up",0.75,0.54,0.0003,"Up",0.9,0.0001,"Down",0.55,1,0.666667,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
31230,"2026-05-11 03:55:00",1.17925,1.17935,1.17905,1.17905,606,"HHHL","Red","Up",0.95,0.86,0.0003,"Flat",0.9,0.0002,"Up",0.95,0,0.5,True,False,True,False,"Peak","Strong","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31231,"2026-05-11 04:00:00",1.17905,1.17905,1.17885,1.17885,375,"LLLH","Red","Down",0.7,0.56,0.0002,"Down",0.45,0.0002,"Flat",0.95,0,0,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31232,"2026-05-11 04:05:00",1.17885,1.17895,1.1788,1.17895,625,"LLLH","Black","Up",0.95,0.86,0.00015,"Down",0.05,0.0001,"Down",0.5,1,0.666667,True,True,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31233,"2026-05-11 04:10:00",1.17895,1.17905,1.1789,1.17905,872,"HHHL","Black","Up",1,0.98,0.00015,"Flat",0.1,0.0001,"Flat",0.55,1,0.333333,False,False,True,False,"Climactic","Absent","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;HighVolumeLowRange;BreaksPriorHigh;AcceptanceAccepted"
31234,"2026-05-11 04:15:00",1.1791,1.17935,1.179,1.1793,289,"HHHL","Black","Down",0.4,0.34,0.00035,"Up",0.9,0.0002,"Up",0.95,0.857143,0.142857,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Structural","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31235,"2026-05-11 04:20:00",1.1793,1.1793,1.1791,1.1792,211,"InsideBar","Red","Down",0.2,0.2,0.0002,"Down",0.55,0.0001,"Down",0.55,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31236,"2026-05-11 04:25:00",1.1792,1.1794,1.1792,1.17935,1345,"HHHL","Black","Up",1,1,0.0002,"Flat",0.55,0.00015,"Up",0.65,0.75,0.5,False,False,True,False,"Climactic","Absent","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;AcceptanceAccepted"
31237,"2026-05-11 04:30:00",1.1794,1.1794,1.1793,1.17935,261,"InsideBar","Red","Down",0.35,0.32,0.0001,"Down",0.05,0.00005,"Down",0.25,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31238,"2026-05-11 04:35:00",1.17935,1.1794,1.17925,1.17925,659,"OutsideBar","Red","Up",0.85,0.88,0.00015,"Up",0.3,0.0001,"Up",0.5,0,0.666667,False,False,False,True,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorLow;AcceptanceAccepted"
31239,"2026-05-11 04:40:00",1.17925,1.1793,1.1791,1.1792,455,"LLLH","Red","Down",0.7,0.72,0.0002,"Up",0.65,0.00005,"Down",0.2,0.5,0.25,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31240,"2026-05-11 04:45:00",1.17925,1.17925,1.17915,1.1792,195,"InsideBar","Red","Down",0.05,0.16,0.0001,"Down",0.1,0.00005,"Flat",0.25,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31241,"2026-05-11 04:50:00",1.1792,1.17935,1.1792,1.17925,292,"HHHL","Black","Up",0.45,0.42,0.00015,"Up",0.25,0.00005,"Flat",0.3,0.333333,0.333333,True,True,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31242,"2026-05-11 04:55:00",1.1793,1.17935,1.17895,1.17905,719,"OutsideBar","Red","Up",0.85,0.9,0.0004,"Up",1,0.00025,"Up",1,0.25,0.375,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
31243,"2026-05-11 05:00:00",1.179,1.179,1.17825,1.1788,2820,"LLLH","Red","Up",1,1,0.00075,"Up",1,0.0002,"Down",0.95,0.733333,0.066667,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
31244,"2026-05-11 05:05:00",1.1788,1.17885,1.17855,1.1786,1593,"InsideBar","Red","Down",0.95,0.98,0.0003,"Down",0.8,0.0002,"Flat",0.95,0.166667,1,True,False,False,False,"Climactic","Strong","Clustered","Absent","Unresolved","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;CloseInsidePriorRange;CompressionClustered"
31245,"2026-05-11 05:10:00",1.1786,1.17865,1.1784,1.1784,1079,"LLLH","Red","Down",0.85,0.94,0.00025,"Down",0.65,0.0002,"Up",0.95,0,0.4,False,False,False,True,"Peak","Absent","Absent","Local","Accepted","Structural","VolumePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31246,"2026-05-11 05:15:00",1.1784,1.17875,1.1784,1.1786,579,"OutsideBar","Black","Down",0.5,0.72,0.00035,"Up",0.85,0.0002,"Flat",0.95,0.571429,0.714286,True,True,True,False,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31247,"2026-05-11 05:20:00",1.17865,1.17865,1.1784,1.1785,755,"InsideBar","Red","Up",0.75,0.88,0.00025,"Down",0.65,0.00015,"Down",0.6,0.4,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
31248,"2026-05-11 05:25:00",1.1785,1.1794,1.1784,1.17915,797,"OutsideBar","Black","Up",0.75,0.9,0.001,"Up",1,0.00065,"Up",1,0.75,0.25,False,False,True,False,"Rising","Climactic","Absent","Absent","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
31249,"2026-05-11 05:30:00",1.17915,1.1792,1.17885,1.17915,639,"InsideBar","Neutral","Down",0.55,0.8,0.00035,"Down",0.85,0,"Down",0.05,0.857143,1,True,True,False,False,"Falling","Strong","Clustered","Absent","Unresolved","Major","RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31250,"2026-05-11 05:35:00",1.1791,1.1791,1.1788,1.17905,633,"LLLH","Red","Down",0.5,0.78,0.0003,"Down",0.7,0.00005,"Up",0.3,0.833333,0.833333,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
31251,"2026-05-11 05:40:00",1.17915,1.1793,1.1791,1.1793,446,"HHHL","Black","Down",0.3,0.62,0.0002,"Down",0.5,0.00015,"Up",0.65,1,0,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31252,"2026-05-11 05:45:00",1.1793,1.1794,1.1792,1.1792,345,"HHHL","Red","Down",0.3,0.46,0.0002,"Flat",0.5,0.0001,"Down",0.5,0,0.5,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31253,"2026-05-11 05:50:00",1.1792,1.17925,1.17875,1.17925,1358,"LLLH","Black","Up",0.9,0.96,0.0005,"Up",0.9,0.00005,"Down",0.25,1,0.1,True,True,False,True,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31254,"2026-05-11 05:55:00",1.1792,1.17925,1.17885,1.1789,358,"InsideBar","Red","Down",0.3,0.48,0.0004,"Down",0.85,0.0003,"Up",0.95,0.125,1,True,False,False,False,"Falling","Strong","Clustered","Absent","Unresolved","Major","RangePeak20;LowVolumeHighRange;CloseInsidePriorRange;CompressionClustered"
31255,"2026-05-11 06:00:00",1.1789,1.1794,1.17885,1.1794,426,"OutsideBar","Black","Up",0.3,0.6,0.00055,"Up",0.9,0.0005,"Up",0.95,1,0.727273,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;AcceptanceAccepted"
31256,"2026-05-11 06:05:00",1.1794,1.1798,1.1794,1.17965,1069,"HHHL","Black","Up",0.8,0.9,0.0004,"Down",0.8,0.00025,"Down",0.85,0.625,0,False,False,True,False,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31257,"2026-05-11 06:10:00",1.17965,1.1804,1.17965,1.1803,1493,"HHHL","Black","Up",0.9,0.96,0.00075,"Up",0.9,0.00065,"Up",1,0.866667,0.2,False,False,True,False,"Climactic","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
31258,"2026-05-11 06:15:00",1.18025,1.1805,1.18005,1.18025,1304,"HHHL","Neutral","Down",0.8,0.9,0.00045,"Down",0.75,0,"Down",0.1,0.444444,0.777778,True,True,True,False,"Peak","Absent","Local","Local","Contained","Structural","VolumePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31259,"2026-05-11 06:20:00",1.1803,1.18035,1.17995,1.17995,990,"LLLH","Red","Down",0.65,0.84,0.0004,"Down",0.7,0.00035,"Up",0.85,0,0.75,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31260,"2026-05-11 06:25:00",1.17995,1.18025,1.1799,1.1801,755,"LLLH","Black","Down",0.55,0.78,0.00035,"Down",0.5,0.00015,"Down",0.4,0.571429,0.857143,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
31261,"2026-05-11 06:30:00",1.1801,1.18045,1.18005,1.1803,733,"HHHL","Black","Down",0.45,0.74,0.0004,"Up",0.7,0.0002,"Up",0.55,0.625,0.5,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31262,"2026-05-11 06:35:00",1.1803,1.18035,1.1798,1.18,803,"LLLH","Red","Up",0.6,0.8,0.00055,"Up",0.85,0.0003,"Up",0.8,0.363636,0.545455,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31263,"2026-05-11 06:40:00",1.18,1.18015,1.1799,1.18015,739,"InsideBar","Black","Down",0.45,0.72,0.00025,"Down",0.25,0.00015,"Down",0.45,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31264,"2026-05-11 06:45:00",1.18015,1.1806,1.1801,1.18055,917,"HHHL","Black","Up",0.7,0.82,0.0005,"Up",0.8,0.0004,"Up",0.85,0.9,0.1,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
31265,"2026-05-11 06:50:00",1.18055,1.1807,1.18045,1.1806,811,"HHHL","Black","Down",0.7,0.78,0.00025,"Down",0.25,0.00005,"Down",0.25,0.6,0.6,True,False,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
31266,"2026-05-11 06:55:00",1.1806,1.18065,1.18045,1.18055,458,"InsideBar","Red","Down",0.25,0.46,0.0002,"Down",0.15,0.00005,"Flat",0.3,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31267,"2026-05-11 07:00:00",1.18055,1.18065,1.1804,1.18045,629,"OutsideBar","Red","Up",0.3,0.54,0.00025,"Up",0.3,0.0001,"Up",0.4,0.2,0.8,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31268,"2026-05-11 07:05:00",1.1805,1.1806,1.1802,1.1802,738,"LLLH","Red","Up",0.5,0.66,0.0004,"Up",0.7,0.0003,"Up",0.8,0,0.5,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
31269,"2026-05-11 07:10:00",1.18015,1.18025,1.1799,1.1801,521,"LLLH","Red","Down",0.3,0.44,0.00035,"Down",0.45,0.00005,"Down",0.3,0.571429,0.142857,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31270,"2026-05-11 07:15:00",1.1801,1.1805,1.1801,1.18045,452,"HHHL","Black","Down",0.25,0.38,0.0004,"Up",0.7,0.00035,"Up",0.85,0.875,0.375,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31271,"2026-05-11 07:20:00",1.1805,1.18065,1.18035,1.18065,562,"HHHL","Black","Up",0.35,0.44,0.0003,"Down",0.3,0.00015,"Down",0.45,1,0.5,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31272,"2026-05-11 07:25:00",1.1806,1.1807,1.1805,1.18065,385,"HHHL","Black","Down",0.1,0.3,0.0002,"Down",0.1,0.00005,"Down",0.15,0.75,0.75,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31273,"2026-05-11 07:30:00",1.18065,1.18075,1.18045,1.1805,1012,"OutsideBar","Red","Up",0.85,0.84,0.0003,"Up",0.35,0.00015,"Up",0.45,0.166667,0.666667,True,False,True,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31274,"2026-05-11 07:35:00",1.1805,1.1806,1.18,1.18035,1669,"LLLH","Red","Up",1,0.98,0.0006,"Up",0.95,0.00015,"Up",0.55,0.583333,0.25,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
31275,"2026-05-11 07:40:00",1.18035,1.1806,1.1802,1.18055,623,"InsideBar","Black","Down",0.3,0.44,0.0004,"Down",0.75,0.0002,"Up",0.65,0.875,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
31276,"2026-05-11 07:45:00",1.18055,1.1807,1.18055,1.18065,285,"HHHL","Black","Down",0.05,0.08,0.00015,"Down",0.05,0.0001,"Down",0.35,0.666667,0.333333,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31277,"2026-05-11 07:50:00",1.1806,1.18065,1.18025,1.1803,623,"LLLH","Red","Up",0.4,0.46,0.0004,"Up",0.65,0.0003,"Up",0.85,0.125,0.25,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
31278,"2026-05-11 07:55:00",1.1803,1.1804,1.1801,1.1802,1242,"LLLH","Red","Up",0.95,0.86,0.0003,"Down",0.45,0.0001,"Down",0.35,0.333333,0.5,False,False,False,True,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31279,"2026-05-11 08:00:00",1.18025,1.1803,1.17985,1.1799,4013,"LLLH","Red","Up",1,1,0.00045,"Up",0.85,0.00035,"Up",0.95,0.111111,0.444444,False,False,False,True,"Climactic","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31280,"2026-05-11 08:05:00",1.1799,1.1803,1.17985,1.1801,2498,"Symmetric","Black","Down",0.95,0.96,0.00045,"Flat",0.85,0.0002,"Down",0.7,0.555556,1,True,True,False,False,"Climactic","Strong","Clustered","Absent","Unresolved","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31281,"2026-05-11 08:10:00",1.18005,1.18025,1.18,1.18015,709,"InsideBar","Black","Down",0.5,0.5,0.00025,"Down",0.35,0.0001,"Down",0.4,0.6,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31282,"2026-05-11 08:15:00",1.18015,1.1802,1.17995,1.18005,657,"LLLH","Red","Down",0.5,0.46,0.00025,"Down",0.2,0.0001,"Flat",0.45,0.4,0.8,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
31283,"2026-05-11 08:20:00",1.18005,1.1801,1.1799,1.18005,629,"LLLH","Neutral","Down",0.5,0.42,0.0002,"Down",0.2,0,"Down",0.05,0.75,0.75,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31284,"2026-05-11 08:25:00",1.18005,1.18045,1.18005,1.18045,556,"HHHL","Black","Down",0.3,0.3,0.0004,"Up",0.7,0.0004,"Up",1,1,0.125,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31285,"2026-05-11 08:30:00",1.1804,1.1804,1.18005,1.18005,666,"InsideBar","Red","Up",0.65,0.5,0.00035,"Down",0.55,0.00035,"Down",0.85,0,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
31286,"2026-05-11 08:35:00",1.18005,1.18015,1.18,1.1801,413,"LLLH","Black","Down",0.15,0.16,0.00015,"Down",0.1,0.00005,"Down",0.15,0.666667,0.666667,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31287,"2026-05-11 08:40:00",1.18015,1.1802,1.18,1.18015,591,"OutsideBar","Neutral","Up",0.4,0.34,0.0002,"Up",0.25,0,"Down",0.1,0.75,0.75,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31288,"2026-05-11 08:45:00",1.1801,1.18015,1.17985,1.1799,740,"LLLH","Red","Up",0.75,0.62,0.0003,"Up",0.55,0.0002,"Up",0.75,0.166667,0.5,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
31289,"2026-05-11 08:50:00",1.17985,1.17995,1.17975,1.17975,765,"LLLH","Red","Up",0.75,0.66,0.0002,"Down",0.3,0.0001,"Down",0.45,0,0.5,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31290,"2026-05-11 08:55:00",1.17975,1.18,1.1796,1.18,690,"OutsideBar","Black","Down",0.6,0.48,0.0004,"Up",0.8,0.00025,"Up",0.8,1,0.5,False,False,True,True,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31291,"2026-05-11 09:00:00",1.18,1.1801,1.17995,1.17995,147,"HHHL","Red","Down",0.05,0.02,0.00015,"Down",0.05,0.00005,"Down",0.25,0,0.333333,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31292,"2026-05-11 09:05:00",1.17995,1.18,1.1799,1.17995,433,"LLLH","Neutral","Up",0.2,0.16,0.0001,"Down",0.05,0,"Down",0.15,0.5,0.5,True,True,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31293,"2026-05-11 09:10:00",1.17995,1.17995,1.1797,1.17985,228,"LLLH","Red","Down",0.1,0.04,0.00025,"Up",0.5,0.0001,"Up",0.55,0.6,0.2,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31294,"2026-05-11 09:15:00",1.1798,1.17995,1.1798,1.17985,224,"InsideBar","Black","Down",0.1,0.04,0.00015,"Down",0.25,0.00005,"Down",0.3,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31295,"2026-05-11 09:20:00",1.17985,1.1799,1.1798,1.1798,240,"InsideBar","Red","Up",0.2,0.08,0.0001,"Down",0.1,0.00005,"Flat",0.35,0,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
31296,"2026-05-11 09:25:00",1.1798,1.17985,1.17965,1.17965,251,"LLLH","Red","Up",0.25,0.1,0.0002,"Up",0.45,0.00015,"Up",0.65,0,0.25,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
