BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
2590,2026-05-14 12:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2591,2026-05-14 12:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2592,2026-05-14 12:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2593,2026-05-14 12:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2594,2026-05-14 12:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2595,2026-05-14 12:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2596,2026-05-14 12:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2597,2026-05-14 13:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2598,2026-05-14 13:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2599,2026-05-14 13:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2600,2026-05-14 13:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2601,2026-05-14 13:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2602,2026-05-14 13:25:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,2.5,7.5,0.8625971745550324,0.6493516583474204,0.25781746031746033,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.6493516583474204
2603,2026-05-14 13:30:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,0.9219280948830342,0.2222222222222222,0.8,0.2,1.0,9.5,7.5,0.821413968148808,0.4017736945065802,0.19670634920634922,0.35349060518092146,0.2985765326604256,DirectionalReleasePressure,0.4017736945065802
2604,2026-05-14 13:35:00,Sponsor Exhaustion Collapse,Unresolved->Directional->Degrading->Balance,1.1567796494427114,0.2222222222222222,0.7,0.3,1.0,9.5,7.5,0.7799345489490693,0.35000800579196994,0.19670634920634922,0.297145716354275,0.349950310220355,DirectionalReleasePressure,0.35000800579196994
2605,2026-05-14 13:40:00,Unstable Rotational Balance,Directional->Degrading->Balance->Balance,1.5709505944488977,0.3333333333333333,0.6,0.4,0.0,9.5,7.5,0.7384551297493305,0.10459909511250629,0.11059523809523808,0.20181558784694392,0.7322168711071249,RotationalPressure,0.7322168711071249
2606,2026-05-14 13:45:00,Stable Compression Basin,Degrading->Balance->Balance->Unresolved,1.9609640474364676,0.4444444444444444,0.5,0.4,0.0,9.5,7.5,0.6969757105495917,0.07855555555555556,0.12448412698412697,0.5805555555555556,0.5302380952380952,CompressionPressure,0.5805555555555556
2607,2026-05-14 13:50:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,2.1219280948801487,0.4444444444444444,0.4,0.4,0.0,9.5,7.5,0.6614115084545793,0.0668888888888889,0.12448412698412697,0.538888888888889,0.5302380952380952,CompressionPressure,0.538888888888889
2608,2026-05-14 13:55:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,2.246439344663802,0.5555555555555556,0.3,0.4,0.0,15.815999999999999,7.5,0.6229716729998185,0.05473611111111112,0.16093015873015873,0.061111111111111116,0.830927619047619,RotationalPressure,0.830927619047619
2609,2026-05-14 14:00:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,2.246439344663802,0.6666666666666666,0.3,0.4,0.0,17.921,7.5,0.5874074709048059,0.04258333333333334,0.18233690476190473,0.4833333333333334,0.6256014285714285,RotationalPressure,0.6256014285714285
2610,2026-05-15 06:35:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,2.1219280948801487,0.6666666666666666,0.4,0.4,0.0,17.921,7.5,0.5518432688097935,0.04258333333333334,0.18233690476190473,0.4833333333333334,0.6256014285714285,RotationalPressure,0.6256014285714285
2611,2026-05-15 06:40:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.7609640474379105,0.5555555555555556,0.5,0.4,0.0,17.921,7.5,0.516279066714781,0.06640277777777778,0.16844801587301586,0.5527777777777778,0.5839347619047619,RotationalPressure,0.5839347619047619
2612,2026-05-15 06:45:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.4854752972230063,0.5555555555555556,0.5,0.3,0.0,21.737,0.0,0.515513427125612,0.06817107533414136,0.1470765873015873,0.10993557170133988,0.814333911743723,RotationalPressure,0.814333911743723
2613,2026-05-15 06:50:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.2954618442339936,0.6666666666666666,0.6,0.2,0.0,16.842000000000002,0.0,0.5211324314368238,0.07523286921750154,0.14348333333333335,0.5857003014020421,0.557442278426186,CompressionPressure,0.5857003014020421
2614,2026-05-15 06:55:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,0.8812908992278072,0.5555555555555556,0.7,0.1,0.0,16.842000000000002,0.0,0.5270476485415501,0.12376227663898212,0.12959444444444446,0.6810304299093731,0.42517571753941613,CompressionPressure,0.6810304299093731
2615,2026-05-15 07:00:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.4444444444444444,0.8,0.0,0.0,16.842,0.0,0.5329628656462763,0.1527829357909628,0.11570555555555555,0.7604350496252757,0.34864843742264595,CompressionPressure,0.7604350496252757
2616,2026-05-15 07:05:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.8812908992278072,0.5555555555555556,0.7,0.0,0.0,23.157999999999998,0.0,0.5360024493912542,0.11676227663898212,0.1521515873015873,0.23103042990937314,0.6841985746822733,RotationalPressure,0.6841985746822733
2617,2026-05-15 07:10:00,Unstable Rotational Balance,Unresolved->Unresolved->Balance->Balance,0.9709505944517833,0.4444444444444444,0.6,0.0,0.0,23.157999999999998,0.0,0.5331268160315059,0.11038381733450757,0.1382626984126984,0.21153781006898575,0.6621449663458514,RotationalPressure,0.6621449663458514
2618,2026-05-15 07:15:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.8812908992278072,0.4444444444444444,0.7,0.0,0.0,18.947,0.0,0.5360024493912542,0.12891505441675988,0.1232234126984127,0.7088082076871509,0.38651619372989227,CompressionPressure,0.7088082076871509
2619,2026-05-15 07:20:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.8812908992278072,0.4444444444444444,0.7,0.0,0.0,16.842000000000002,0.0,0.5360024493912542,0.12891505441675988,0.11570555555555556,0.7088082076871509,0.38350905087274945,CompressionPressure,0.7088082076871509
2620,2026-05-15 07:25:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.4444444444444444,0.7,0.0,0.0,16.842,0.0,0.5360024493912542,0.12891505441675988,0.11570555555555555,0.7088082076871509,0.38350905087274945,CompressionPressure,0.7088082076871509
2621,2026-05-15 07:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,16.842,0.0,0.5715666514862667,0.08553842477305709,0.11570555555555555,0.6412558569575977,0.47410894509285273,CompressionPressure,0.6412558569575977
2622,2026-05-15 07:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.3333333333333333,0.6,0.0,0.0,10.526,0.0,0.6100064869410275,0.0919115951123958,0.07925952380952381,0.6643155878468537,0.43993258539315483,CompressionPressure,0.6643155878468537
2623,2026-05-15 07:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.0,0.0,8.421,0.0,0.64557068903604,0.07147663088969691,0.07174166666666666,0.6154911272568955,0.4619777212675326,CompressionPressure,0.6154911272568955
2624,2026-05-15 07:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.3333333333333333,0.4,0.0,0.0,8.421,0.0,0.6811348911310524,0.05701904690218436,0.07174166666666666,0.571546160736477,0.4699517707556637,CompressionPressure,0.571546160736477
2625,2026-05-15 07:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.08362940866747469,0.057852777777777774,0.6432689050346733,0.42031105460086593,CompressionPressure,0.6432689050346733
2626,2026-05-15 07:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,2.105,0.0,0.7551389286808258,0.10984398032861264,0.03529563492063492,0.6968114125131533,0.36972275461666226,CompressionPressure,0.6968114125131533
2627,2026-05-15 08:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,2.105,0.0,0.7935787641355866,0.1653733877500932,0.02140674603174603,0.7921415410204843,0.2374561937298923,CompressionPressure,0.7921415410204843
2628,2026-05-15 08:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,0.829142966230599,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2629,2026-05-15 08:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.0,0.0,0.8647071683256116,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2630,2026-05-15 08:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2631,2026-05-15 08:20:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,6.316,0.0,0.8618315349658634,0.2202730804215971,0.03644603174603174,0.4512433309564058,0.4032823099065479,CompressionPressure,0.4512433309564058
2632,2026-05-15 08:25:00,Unstable Rotational Balance,Unresolved->Unresolved->Balance->Balance,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,6.316,0.0,0.8233916995111026,0.18924126912429612,0.03644603174603174,0.3937683829586091,0.45861129456550315,RotationalPressure,0.45861129456550315
2633,2026-05-15 08:30:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,8.421,0.0,0.7878274974160899,0.13212850253398684,0.057852777777777774,0.747145716354275,0.3484088816489264,CompressionPressure,0.747145716354275
2634,2026-05-15 08:35:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,1.3709505944503406,0.2222222222222222,0.6,0.0,0.0,8.421,0.0,0.7522632953210775,0.10406437289017358,0.057852777777777774,0.6920933656246315,0.39525877586934527,CompressionPressure,0.6920933656246315
2635,2026-05-15 08:40:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.08362940866747469,0.057852777777777774,0.6432689050346733,0.42031105460086593,CompressionPressure,0.6432689050346733
2636,2026-05-15 08:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.07147663088969691,0.07174166666666666,0.6154911272568955,0.4619777212675326,CompressionPressure,0.6154911272568955
2637,2026-05-15 08:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.07147663088969691,0.07174166666666666,0.6154911272568955,0.4619777212675326,CompressionPressure,0.6154911272568955
2638,2026-05-15 08:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.07147663088969691,0.07174166666666666,0.6154911272568955,0.4619777212675326,CompressionPressure,0.6154911272568955
2639,2026-05-15 09:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.07147663088969691,0.07174166666666666,0.6154911272568955,0.4619777212675326,CompressionPressure,0.6154911272568955
2640,2026-05-15 09:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,0.0,0.0,8.421,0.0,0.716699093226065,0.08362940866747469,0.057852777777777774,0.6432689050346733,0.42031105460086593,CompressionPressure,0.6432689050346733
2641,2026-05-15 09:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,2.105,0.0,0.7551389286808258,0.10984398032861264,0.03529563492063492,0.6968114125131533,0.36972275461666226,CompressionPressure,0.6968114125131533
2642,2026-05-15 09:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,2.105,0.0,0.7935787641355866,0.1653733877500932,0.02140674603174603,0.7921415410204843,0.2374561937298923,CompressionPressure,0.7921415410204843
2643,2026-05-15 09:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,0.829142966230599,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2644,2026-05-15 09:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.0,0.0,0.8647071683256116,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2645,2026-05-15 09:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2646,2026-05-15 09:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2647,2026-05-15 09:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2648,2026-05-15 09:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2649,2026-05-15 09:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2650,2026-05-15 09:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2651,2026-05-15 10:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2652,2026-05-15 10:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2653,2026-05-15 10:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2654,2026-05-15 10:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2655,2026-05-15 10:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2656,2026-05-15 10:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2657,2026-05-15 10:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2658,2026-05-15 10:35:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,0.1,1.0,2.5,7.5,0.8625971745550324,0.6493516583474204,0.25781746031746033,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.6493516583474204
2659,2026-05-15 10:40:00,Unstable Rotational Balance,Unresolved->Unresolved->Directional->Balance,0.9219280948830342,0.2222222222222222,0.8,0.2,1.0,2.5,7.5,0.8211177553552934,0.4017736945065802,0.0717063492063492,0.35349060518092146,0.5385765326604256,RotationalPressure,0.5385765326604256
2660,2026-05-15 10:45:00,Sponsor Exhaustion Collapse,Unresolved->Directional->Balance->Degrading,1.3567796494412687,0.3333333333333333,0.7,0.3,1.0,2.5,7.5,0.7796383361555548,0.28723022801444464,0.1855952380952381,0.25686793857658735,0.42536697688670605,RotationalPressure,0.42536697688670605
2661,2026-05-15 10:50:00,Unstable Rotational Balance,Directional->Balance->Degrading->Balance,1.5709505944488977,0.4444444444444444,0.6,0.4,0.0,2.5,7.5,0.7381589169558159,0.09244631733472851,0.09948412698412698,0.17403781006916613,0.7638835377737916,RotationalPressure,0.7638835377737916
2662,2026-05-15 10:55:00,Stable Compression Basin,Balance->Degrading->Balance->Unresolved,1.9609640474364676,0.5555555555555556,0.5,0.4,0.0,2.5,7.5,0.6966794977560772,0.06640277777777778,0.11337301587301588,0.5527777777777778,0.5619047619047619,RotationalPressure,0.5619047619047619
2663,2026-05-15 11:00:00,Stable Compression Basin,Degrading->Balance->Unresolved->Unresolved,2.1219280948801487,0.5555555555555556,0.4,0.4,0.0,2.5,7.5,0.6611152956610648,0.05473611111111112,0.11337301587301588,0.5111111111111111,0.5619047619047619,RotationalPressure,0.5619047619047619
2664,2026-05-15 11:05:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,2.170950594447455,0.5555555555555556,0.3,0.4,0.0,2.5,7.5,0.6255510935660522,0.05473611111111112,0.11337301587301588,0.5111111111111111,0.5619047619047619,RotationalPressure,0.5619047619047619
2665,2026-05-15 11:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.170950594447455,0.6666666666666666,0.3,0.4,0.0,2.5,7.5,0.6255510935660522,0.04258333333333334,0.12726190476190474,0.4833333333333334,0.6035714285714285,RotationalPressure,0.6035714285714285
2666,2026-05-15 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.170950594447455,0.6666666666666666,0.3,0.4,0.0,2.5,7.5,0.6255510935660522,0.04258333333333334,0.12726190476190474,0.4833333333333334,0.6035714285714285,RotationalPressure,0.6035714285714285
2667,2026-05-15 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,2.170950594447455,0.5555555555555556,0.3,0.4,0.0,2.5,7.5,0.6255510935660522,0.05473611111111112,0.11337301587301588,0.5111111111111111,0.5619047619047619,RotationalPressure,0.5619047619047619
2668,2026-05-15 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.4444444444444444,0.4,0.3,0.0,0.0,0.0,0.663225289431644,0.059888888888888894,0.05555555555555555,0.538888888888889,0.5166666666666666,CompressionPressure,0.538888888888889
2669,2026-05-15 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.3333333333333333,0.5,0.2,0.0,0.0,0.0,0.7047047086313828,0.07670833333333334,0.041666666666666664,0.6083333333333334,0.475,CompressionPressure,0.6083333333333334
2670,2026-05-15 11:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.1,0.0,0.0,0.0,0.7461841278311215,0.11684398032861265,0.027777777777777776,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533
2671,2026-05-15 11:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.0,0.0,0.7876635470308603,0.1653733877500932,0.013888888888888888,0.7921415410204843,0.23444905087274945,CompressionPressure,0.7921415410204843
2672,2026-05-15 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,0.829142966230599,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2673,2026-05-15 11:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.0,0.0,0.8647071683256116,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2674,2026-05-15 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2675,2026-05-15 12:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2676,2026-05-15 12:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2677,2026-05-15 12:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
2678,2026-05-15 12:15:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,6.364,0.0,0.8590881640143999,0.2202730804215971,0.1366174603174603,0.4512433309564058,0.15335088133511932,CompressionPressure,0.4512433309564058
2679,2026-05-15 12:20:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,6.364,0.0,0.8179049576081756,0.18924126912429612,0.1366174603174603,0.3937683829586091,0.2086798659940746,CompressionPressure,0.3937683829586091
2680,2026-05-15 12:25:00,Unstable Rotational Balance,Unresolved->Degrading->Degrading->Balance,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,16.363999999999997,0.0,0.7794651221534148,0.13212850253398684,0.0862206349206349,0.297145716354275,0.6097560245060692,RotationalPressure,0.6097560245060692
