BarIndex,Time,Transition,FromArchetype,ToArchetype,Quadruplet,PreEntropy_5,PreVelocity_5,PreDominantFraction_5,PreMeanFailure_5,PreMeanContinuation_5,PreMeanMigrationProb_5,PreUniqueArchetypes_5,PreEntropy_10,PreVelocity_10,PreDominantFraction_10,PreMeanFailure_10,PreMeanContinuation_10,PreMeanMigrationProb_10,PreUniqueArchetypes_10,PreEntropy_20,PreVelocity_20,PreDominantFraction_20,PreMeanFailure_20,PreMeanContinuation_20,PreMeanMigrationProb_20,PreUniqueArchetypes_20
161,2026-04-07 12:30:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Degrading->Balance->Unresolved,1.9219280948815916,0.75,0.4,0.0,0.0,0.504918059300983,4,2.1219280948801487,0.4444444444444444,0.4,2.5,7.5,0.6649205189952117,5,1.5788979029802657,0.2631578947368421,0.65,1.25,3.75,0.7648138436604116,5
162,2026-04-07 12:35:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Balance->Unresolved->Balance,1.3709505944503406,0.75,0.6,0.0,0.0,0.4973076126326891,3,2.170950594447455,0.5555555555555556,0.3,2.5,7.5,0.6234410997954729,5,1.5788979029802657,0.2631578947368421,0.65,1.25,3.75,0.7618562351080485,5
164,2026-04-07 12:45:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.3709505944503406,0.75,0.6,12.632,0.0,0.49763551340314827,3,2.170950594447455,0.6666666666666666,0.3,8.815999999999999,7.5,0.5465614288859513,5,1.8437519544132885,0.3157894736842105,0.55,4.4079999999999995,3.75,0.7234163996532876,5
167,2026-04-07 13:00:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,1.2954618442339936,0.5555555555555556,0.6,8.421,0.0,0.5152172143320974,3,2.0086949695556284,0.3684210526315789,0.4,5.4605,3.75,0.6700700965107689,5
173,2026-04-07 13:30:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,1.2954618442339936,0.2222222222222222,0.6,2.105,0.0,0.7551389286808258,3,2.0086949695556284,0.42105263157894735,0.4,5.4605,3.75,0.6700700965107689,5
174,2026-04-07 13:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.7219280948844771,0.25,0.8,12.632,0.0,0.8233916995111026,2,1.2954618442339936,0.2222222222222222,0.6,8.421,0.0,0.7551389286808258,3,2.0638651219436404,0.47368421052631576,0.35,8.618500000000001,3.75,0.6508501787833885,5
177,2026-04-07 13:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.2954618442339936,0.2222222222222222,0.6,8.421,0.0,0.7551389286808258,3,1.7199730940162041,0.42105263157894735,0.45,8.421000000000001,0.0,0.6351780715064617,4
208,2026-04-08 08:55:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
209,2026-04-08 09:00:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,0.7219280948844771,0.25,0.8,5.0,15.0,0.8249229786894405,2,0.4689955935863958,0.1111111111111111,0.9,2.5,7.5,0.8625971745550324,2,0.28639695711307084,0.05263157894736842,0.95,1.25,3.75,0.8814342724878284,2
210,2026-04-08 09:05:00,Sponsor Exhaustion Collapse->Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Unresolved->Directional->Degrading->Directional,1.3709505944503406,0.5,0.6,19.0,15.0,0.7425565658769919,3,0.9219280948830342,0.2222222222222222,0.8,9.5,7.5,0.821413968148808,3,0.5689955935849532,0.10526315789473684,0.9,4.75,3.75,0.8608426692847161,3
211,2026-04-08 09:10:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Degrading->Directional->Degrading,1.5219280948830343,0.75,0.4,19.0,15.0,0.6595977274775144,3,1.1567796494427114,0.3333333333333333,0.7,9.5,7.5,0.7799345489490693,3,0.7475846798202459,0.15789473684210525,0.85,4.75,3.75,0.8401029596848465,3
212,2026-04-08 09:15:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Directional->Degrading->Unresolved,1.5219280948830343,1.0,0.4,33.0,15.0,0.5772313146650659,3,1.3709505944503406,0.4444444444444444,0.6,16.5,7.5,0.738751342542845,3,0.9219280948830342,0.21052631578947367,0.8,8.25,3.75,0.8195113564817346,3
213,2026-04-08 09:20:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Directional->Degrading->Unresolved->Degrading,1.5219280948830343,1.0,0.4,38.882,15.0,0.506102910475041,3,1.7609640474379105,0.5555555555555556,0.5,19.441,7.5,0.7031871404478325,4,1.1917601481752027,0.2631578947368421,0.75,9.7205,3.75,0.8017292554342283,4
214,2026-04-08 09:25:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Unresolved->Degrading->Unresolved,1.3709505944503406,1.0,0.6,46.61,0.0,0.499084889393776,3,1.8464393446652445,0.6666666666666666,0.4,25.805,7.5,0.6620039340416083,4,1.3190352743330953,0.3157894736842105,0.7,12.9025,3.75,0.7811376522311162,4
216,2026-04-08 09:35:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.9709505944517833,0.75,0.6,38.492000000000004,0.0,0.5221533322256521,2,1.9709505944488979,0.7777777777777778,0.3,28.746000000000002,7.5,0.5908755298515833,4,1.595461844232551,0.3684210526315789,0.6,14.373000000000001,3.75,0.7455734501361038,4
220,2026-04-08 09:55:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.25,0.8,12.728,0.0,0.499677314980805,2,1.2954618442339936,0.5555555555555556,0.6,25.610000000000003,0.0,0.5050001064985024,3,1.8016094970532566,0.42105263157894735,0.4,17.555,3.75,0.6632070373236553,4
222,2026-04-08 10:05:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,5.882,0.0,0.5109153236032287,2,0.9999999999971146,0.4444444444444444,0.5,21.551,0.0,0.5165343279144403,2,1.8833830982232427,0.47368421052631576,0.35,19.0255,3.75,0.6276428352286427,4
223,2026-04-08 10:10:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.5219280948830343,0.5,0.4,18.514,0.0,0.5164020655061554,3,1.360964047439353,0.4444444444444444,0.5,24.926,0.0,0.513658694554692,3,2.0783898247163064,0.5263157894736842,0.35,22.1835,3.75,0.6084229175012623,5
226,2026-04-08 10:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,16.842,0.0,0.5388780827510026,2,1.360964047439353,0.3333333333333333,0.5,17.726,0.0,0.5192776988659038,3,1.9393538721599872,0.5789473684210527,0.4,23.235999999999997,3.75,0.5550766143587436,5
227,2026-04-08 10:30:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.6854752972215634,0.4444444444444444,0.5,11.361999999999998,0.0,0.5604609052721281,4,1.9393538721599872,0.631578947368421,0.4,23.235999999999997,3.75,0.5550766143587434,5
228,2026-04-08 10:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.7609640474379105,0.5555555555555556,0.5,17.677999999999997,0.0,0.5632042762235915,4,1.9393538721599872,0.631578947368421,0.4,26.394,3.75,0.5358566966313631,5
229,2026-04-08 10:40:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,1.3709505944503406,0.75,0.6,16.842,0.0,0.6100064869410275,3,1.5709505944488977,0.6666666666666666,0.6,19.782999999999998,0.0,0.5688232805348032,4,1.8128876215109468,0.631578947368421,0.45,26.196499999999997,0.0,0.5369116935166528,5
231,2026-04-08 10:50:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.3709505944503406,0.75,0.6,29.474,0.0,0.5985039535020342,3,1.360964047439353,0.6666666666666666,0.5,23.157999999999998,0.0,0.5686910181265183,3,1.7199730940162041,0.5789473684210527,0.45,25.8545,0.0,0.5398031708648734,4
233,2026-04-08 11:00:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,0.9709505944517833,0.5,0.6,21.052,0.0,0.5331268160315059,2,1.2954618442339936,0.5555555555555556,0.6,18.947000000000003,0.0,0.5715666514862667,3,1.6804820237160698,0.5263157894736842,0.5,21.9365,0.0,0.5426126730204793,4
235,2026-04-08 11:10:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.9709505944517833,0.5,0.6,16.842,0.0,0.5273755493120091,2,1.360964047439353,0.6666666666666666,0.5,23.157999999999998,0.0,0.56581538476677,3,1.7199730940162041,0.5263157894736842,0.45,20.442,0.0,0.5425465418163369,4
238,2026-04-08 11:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,0.9709505944517833,0.4444444444444444,0.6,18.946999999999996,0.0,0.5331268160315059,2,1.5437519544147311,0.5263157894736842,0.55,18.3125,0.0,0.5481655461275488,4
239,2026-04-08 11:30:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.3709505944503406,0.5,0.6,4.21,0.0,0.6100064869410275,3,1.360964047439353,0.4444444444444444,0.5,16.842,0.0,0.5686910181265183,3,1.5437519544147311,0.5789473684210527,0.55,18.3125,0.0,0.5687571493306608,4
241,2026-04-08 11:40:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.5219280948830343,0.5,0.4,12.632,0.0,0.6042552202215308,3,1.360964047439353,0.4444444444444444,0.5,16.842,0.0,0.5686910181265183,3,1.360964047439353,0.5789473684210527,0.5,20.0,0.0,0.5686910181265183,3
244,2026-04-08 11:55:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,1.2954618442339936,0.4444444444444444,0.6,10.526,0.0,0.5715666514862667,3,1.3366664819123593,0.5263157894736842,0.55,16.842,0.0,0.5701288348063925,3
248,2026-04-08 12:15:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,16.842,0.0,0.5216242825925125,2,1.2954618442339936,0.3333333333333333,0.6,16.842000000000002,0.0,0.5629397514070217,3,1.2344977967903126,0.42105263157894735,0.5,17.894499999999997,0.0,0.5480332837192637,3
250,2026-04-08 12:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,4.21,0.0,0.5273755493120093,2,0.9999999999971146,0.3333333333333333,0.5,10.526,0.0,0.5302511826717575,2,1.2344977967903126,0.42105263157894735,0.5,13.684000000000001,0.0,0.5494711003991379,3
257,2026-04-08 13:00:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,1.1567796494427114,0.2222222222222222,0.7,2.105,0.0,0.7907031307758382,3,1.5709505944503404,0.3157894736842105,0.4,8.421,0.0,0.6782592577713041,3
260,2026-04-08 13:15:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,0.9709505944517833,0.25,0.6,5.0,15.0,0.6742261952270732,2,0.8812908992278072,0.1111111111111111,0.7,2.5,7.5,0.7872487828238486,2,1.9406454496095757,0.2631578947368421,0.35,6.513,3.75,0.6587499827478032,4
261,2026-04-08 13:20:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Directional->Directional->Degrading->Unresolved,1.3709505944503406,0.5,0.6,19.0,15.0,0.5918597824146247,3,1.2954618442339936,0.2222222222222222,0.6,9.5,7.5,0.7460655764176244,3,2.1211274733299734,0.2631578947368421,0.35,10.013,3.75,0.6573782972720713,5
262,2026-04-08 13:25:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Directional->Degrading->Unresolved->Balance,1.3709505944503406,0.5,0.6,24.881999999999998,15.0,0.5207313782245997,3,1.6854752972215634,0.3333333333333333,0.5,12.440999999999999,7.5,0.710501374322612,4,2.1211274733299734,0.3157894736842105,0.35,10.431,3.75,0.6573782972720713,5
263,2026-04-08 13:30:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.9219280948815916,0.75,0.4,19.881999999999998,0.0,0.5131209315563059,4,2.046439344663802,0.4444444444444444,0.4,12.440999999999999,7.5,0.6690219551228731,5,2.1211274733299734,0.3684210526315789,0.35,10.431,3.75,0.6544206887197082,5
266,2026-04-08 13:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,10.092,0.0,0.5327989152610467,2,2.046439344663802,0.5555555555555556,0.4,14.545999999999998,7.5,0.5623293488378357,5,2.0883763717272936,0.3684210526315789,0.35,8.3255,3.75,0.6572963220794565,5
321,2026-04-09 10:50:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
325,2026-04-09 11:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.25,0.8,12.728,0.0,0.57080571917083,2,0.9709505944517833,0.1111111111111111,0.6,6.364,0.0,0.7355385447957271,2,0.7219280948844771,0.05263157894736842,0.8,3.182,0.0,0.8179049576081756,2
328,2026-04-09 11:25:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,5.882,0.0,0.5221533322256521,2,1.5709505944503404,0.2222222222222222,0.4,9.305,0.0,0.6288459385106896,3,1.278897902983151,0.10526315789473684,0.65,4.6525,0.0,0.7645586544656569,3
329,2026-04-09 11:30:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Degrading,1.3709505944503406,0.5,0.6,18.514,0.0,0.5276400741285789,3,1.8464393446652445,0.3333333333333333,0.4,15.620999999999999,0.0,0.5904061030559287,4,1.5332062193407245,0.15789473684210525,0.6,7.810499999999999,0.0,0.7453387367382764,4
333,2026-04-09 11:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,12.632,0.0,0.5152172143320974,2,1.1567796494427114,0.3333333333333333,0.7,9.257,0.0,0.5186852732788748,3,1.7393538721614301,0.21052631578947367,0.4,7.810499999999999,0.0,0.6682951154435252,4
340,2026-04-09 12:25:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.7876635470308603,2,1.7393538721614301,0.2631578947368421,0.4,7.8105,0.0,0.6682951154435252,4
341,2026-04-09 12:30:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.7219280948844771,0.25,0.8,12.632,0.0,0.8233916995111026,2,1.1567796494427114,0.2222222222222222,0.7,6.316,0.0,0.7907031307758382,3,1.8567796494412687,0.2631578947368421,0.35,10.968499999999999,0.0,0.6490751977161447,4
344,2026-04-09 12:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.2954618442339936,0.2222222222222222,0.6,8.421,0.0,0.7551389286808258,3,1.578389824717749,0.3157894736842105,0.5,8.839,0.0,0.6575037041829624,4
346,2026-04-09 12:55:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,4.21,0.0,0.6868861578505492,2,1.2954618442339936,0.3333333333333333,0.6,8.421,0.0,0.7551389286808258,3,1.368995593584953,0.3157894736842105,0.45,7.3685,0.0,0.6958774084335808,3
