BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
101,2026-04-07 07:30:00,Directional Continuation / Sponsor Release,Degrading->Unresolved->Directional->Directional,1.7219280948815914,0.4444444444444444,0.4,14.940999999999999,15.0,0.67282717845702,0.13333333333333336,0.41669404761904766,0.0888888888888889,0.5380109523809523,RotationalPressure,0.5380109523809523
102,2026-04-07 07:35:00,Directional Continuation / Sponsor Release,Unresolved->Directional->Directional->Directional,1.6854752972215634,0.4444444444444444,0.5,14.940999999999999,15.0,0.6351529825914282,0.17500000000000002,0.41669404761904766,0.13055555555555556,0.5380109523809523,RotationalPressure,0.5380109523809523
103,2026-04-07 07:40:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,1.7609640474379105,0.5555555555555556,0.5,21.941,15.0,0.593969776185204,0.13333333333333333,0.26252738095238093,0.10277777777777777,0.5896776190476191,RotationalPressure,0.5896776190476191
104,2026-04-07 07:45:00,Sponsor Exhaustion Collapse,Directional->Directional->Degrading->Degrading,1.6854752972215634,0.5555555555555556,0.5,21.941,15.0,0.5527865697789798,0.13333333333333333,0.26252738095238093,0.10277777777777777,0.5896776190476191,RotationalPressure,0.5896776190476191
105,2026-04-07 07:50:00,Directional Continuation / Sponsor Release,Directional->Degrading->Degrading->Directional,1.2954618442339936,0.5555555555555556,0.6,21.941,15.0,0.511307150579241,0.2416177215738139,0.462527380952381,0.16347807917981982,0.5230598974738051,RotationalPressure,0.5230598974738051
106,2026-04-07 07:55:00,Directional Continuation / Sponsor Release,Degrading->Degrading->Directional->Directional,1.2954618442339936,0.5555555555555556,0.6,19.441,7.5,0.511307150579241,0.2416177215738139,0.41359880952380956,0.16347807917981982,0.5194884689023765,RotationalPressure,0.5194884689023765
107,2026-04-07 08:00:00,Directional Continuation / Sponsor Release,Degrading->Directional->Directional->Directional,1.2954618442339936,0.4444444444444444,0.6,19.441,7.5,0.5113071505792409,0.2832843882404806,0.3927654761904762,0.19125585695759761,0.47782180223570986,RotationalPressure,0.47782180223570986
108,2026-04-07 08:05:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,1.1567796494427114,0.3333333333333333,0.7,12.440999999999999,7.5,0.5148161611198734,0.3969544516844069,0.34693214285714286,0.2693679385764972,0.39581840545845026,DirectionalReleasePressure,0.3969544516844069
109,2026-04-07 08:10:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,0.7219280948844771,0.2222222222222222,0.8,9.5,7.5,0.5127061673492941,0.5754115625773539,0.31559523809523804,0.3659906051808313,0.25482653266074123,DirectionalReleasePressure,0.5754115625773539
110,2026-04-07 08:15:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,0.8812908992278072,0.3333333333333333,0.7,14.0,0.0,0.5091971568086617,0.4572176157939172,0.11249999999999999,0.2865859854649287,0.3377823842060828,DirectionalReleasePressure,0.4572176157939172
111,2026-04-07 08:20:00,Directional Continuation / Sponsor Release,Directional->Directional->Degrading->Directional,0.8812908992278072,0.4444444444444444,0.7,20.667,3.3329999999999997,0.5091971568086617,0.41555094912725055,0.3749200476190476,0.25880820768715096,0.38897333658703515,DirectionalReleasePressure,0.41555094912725055
112,2026-04-07 08:25:00,Sponsor Exhaustion Collapse,Directional->Degrading->Directional->Degrading,0.9709505944517833,0.4444444444444444,0.6,27.667,3.3329999999999997,0.5056881462680292,0.35427122413033907,0.1999200476190476,0.21153781006898575,0.41858639491727995,RotationalPressure,0.41858639491727995
113,2026-04-07 08:30:00,Stable Compression Basin,Degrading->Directional->Degrading->Unresolved,1.2954618442339936,0.5555555555555556,0.6,23.608,3.3329999999999997,0.511307150579241,0.34161772157381387,0.20625695238095237,0.6134780791798199,0.5254413260452336,CompressionPressure,0.6134780791798199
114,2026-04-07 08:35:00,Stable Compression Basin,Directional->Degrading->Unresolved->Unresolved,1.3709505944503406,0.4444444444444444,0.6,23.608,3.3329999999999997,0.5169261548904528,0.36677122413065466,0.18542361904761903,0.636537810069076,0.5002878234883928,CompressionPressure,0.636537810069076
115,2026-04-07 08:40:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,23.608,3.3329999999999997,0.522841371995179,0.3000522787324674,0.18542361904761903,0.5877133494791177,0.5253401022199136,CompressionPressure,0.5877133494791177
116,2026-04-07 08:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.5555555555555556,0.4,23.608,3.3329999999999997,0.5605155678607708,0.19166666666666668,0.20625695238095237,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
117,2026-04-07 08:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,23.608,3.3329999999999997,0.5981897637263627,0.19166666666666668,0.20625695238095237,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
118,2026-04-07 08:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,23.608,3.3329999999999997,0.6358639595919545,0.19166666666666668,0.20625695238095237,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
119,2026-04-07 09:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.4444444444444444,0.4,23.608,3.3329999999999997,0.6735381554575463,0.23333333333333336,0.18542361904761903,0.538888888888889,0.5503923809523809,RotationalPressure,0.5503923809523809
120,2026-04-07 09:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.3333333333333333,0.5,16.608,3.3329999999999997,0.7147213618637706,0.31666666666666665,0.1395902857142857,0.6083333333333334,0.49872571428571427,CompressionPressure,0.6083333333333334
121,2026-04-07 09:10:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.4854752972230063,0.3333333333333333,0.5,16.305,0.0,0.7112123513231381,0.24171894539913405,0.12073214285714284,0.16549112725689544,0.4732405784103898,RotationalPressure,0.4732405784103898
122,2026-04-07 09:15:00,Unstable Rotational Balance,Unresolved->Unresolved->Degrading->Balance,1.6854752972215634,0.3333333333333333,0.5,9.305,0.0,0.7109161385296237,0.21666666666666667,0.09573214285714285,0.15833333333333333,0.7382928571428571,RotationalPressure,0.7382928571428571
123,2026-04-07 09:20:00,Unstable Rotational Balance,Unresolved->Degrading->Balance->Balance,1.7609640474379105,0.3333333333333333,0.5,6.364,0.0,0.7050009214248973,0.21666666666666667,0.08522857142857142,0.15833333333333333,0.7340914285714285,RotationalPressure,0.7340914285714285
124,2026-04-07 09:25:00,Sponsor Exhaustion Collapse,Degrading->Balance->Balance->Degrading,1.7609640474379105,0.4444444444444444,0.5,6.364,0.0,0.699085704320171,0.17500000000000002,0.10606190476190475,0.13055555555555556,0.5257580952380951,RotationalPressure,0.5257580952380951
125,2026-04-07 09:30:00,Stable Compression Basin,Balance->Balance->Degrading->Unresolved,1.7609640474379105,0.4444444444444444,0.5,6.364,0.0,0.6931704872154448,0.275,0.10606190476190475,0.5805555555555556,0.5257580952380951,CompressionPressure,0.5805555555555556
126,2026-04-07 09:35:00,Stable Compression Basin,Balance->Degrading->Unresolved->Unresolved,1.9219280948815916,0.4444444444444444,0.4,6.364,0.0,0.6576062851204323,0.23333333333333336,0.10606190476190475,0.538888888888889,0.5257580952380951,CompressionPressure,0.538888888888889
127,2026-04-07 09:40:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.4444444444444444,0.3,6.364,0.0,0.6220420830254199,0.23333333333333336,0.10606190476190475,0.538888888888889,0.5257580952380951,CompressionPressure,0.538888888888889
128,2026-04-07 09:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,6.364,0.0,0.6220420830254199,0.19166666666666668,0.1268952380952381,0.5111111111111111,0.5674247619047619,RotationalPressure,0.5674247619047619
129,2026-04-07 09:50:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.9709505944488979,0.6666666666666666,0.3,12.68,0.0,0.583602247570659,0.05000000000000003,0.17028571428571426,0.033333333333333354,0.8681142857142857,RotationalPressure,0.8681142857142857
130,2026-04-07 09:55:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.8464393446652445,0.6666666666666666,0.4,14.785,0.0,0.5480380454756466,0.15000000000000002,0.17780357142857142,0.4833333333333334,0.6211214285714286,RotationalPressure,0.6211214285714286
131,2026-04-07 10:00:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.6854752972215634,0.5555555555555556,0.5,8.421,0.0,0.5536570497868583,0.23333333333333334,0.13424166666666665,0.5527777777777778,0.5703633333333333,RotationalPressure,0.5703633333333333
132,2026-04-07 10:05:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.5555555555555556,0.6,8.421,0.0,0.5595722668915846,0.2813545574643036,0.13424166666666665,0.5962600322913884,0.5640087758690296,CompressionPressure,0.5962600322913884
133,2026-04-07 10:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.5555555555555556,0.6,8.421,0.0,0.6010516860913233,0.2813545574643036,0.13424166666666665,0.5962600322913884,0.5640087758690296,CompressionPressure,0.5962600322913884
134,2026-04-07 10:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,8.421,0.0,0.642531105291062,0.3832843882404806,0.1134083333333333,0.6412558569575977,0.4620789450928527,CompressionPressure,0.6412558569575977
135,2026-04-07 10:20:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.6854752972215634,0.5555555555555556,0.5,14.785,0.0,0.6428273180845766,0.13333333333333333,0.15697023809523808,0.10277777777777777,0.579454761904762,RotationalPressure,0.579454761904762
136,2026-04-07 10:25:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.8464393446652445,0.5555555555555556,0.4,14.785,0.0,0.6372083137733648,0.09166666666666667,0.15697023809523808,0.061111111111111116,0.579454761904762,RotationalPressure,0.579454761904762
137,2026-04-07 10:30:00,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,1.8464393446652445,0.5555555555555556,0.4,17.726,0.0,0.6372083137733648,0.19166666666666668,0.16747380952380952,0.5111111111111111,0.5836561904761904,RotationalPressure,0.5836561904761904
138,2026-04-07 10:35:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.8464393446652445,0.5555555555555556,0.4,24.089999999999996,0.0,0.5960251073671406,0.09166666666666667,0.19020238095238093,0.061111111111111116,0.5927476190476191,RotationalPressure,0.5927476190476191
139,2026-04-07 10:40:00,Stable Compression Basin,Degrading->Unresolved->Degrading->Unresolved,1.4854752972230063,0.5555555555555556,0.5,20.715,0.0,0.5989007407268889,0.2583856120658007,0.17814880952380951,0.5599355717013399,0.5628739117437231,RotationalPressure,0.5628739117437231
140,2026-04-07 10:45:00,Stable Compression Basin,Unresolved->Degrading->Unresolved->Unresolved,1.4854752972230063,0.5555555555555556,0.5,18.61,0.0,0.5989007407268889,0.2583856120658007,0.17063095238095238,0.5599355717013399,0.5598667688865803,CompressionPressure,0.5599355717013399
141,2026-04-07 10:50:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.5555555555555556,0.5,18.61,0.0,0.5989007407268889,0.2583856120658007,0.17063095238095238,0.5599355717013399,0.5598667688865803,CompressionPressure,0.5599355717013399
142,2026-04-07 10:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.5555555555555556,0.4,18.61,0.0,0.6344649428219014,0.19802122413065476,0.17063095238095238,0.5129266989579648,0.5785644901550596,RotationalPressure,0.5785644901550596
143,2026-04-07 11:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.5555555555555556,0.4,18.61,0.0,0.6344649428219012,0.19802122413065476,0.17063095238095238,0.5129266989579648,0.5785644901550596,RotationalPressure,0.5785644901550596
144,2026-04-07 11:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.4444444444444444,0.4,18.61,0.0,0.6344649428219014,0.23968789079732142,0.149797619047619,0.5407044767357427,0.5368978234883929,CompressionPressure,0.5407044767357427
145,2026-04-07 11:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.4444444444444444,0.4,12.245999999999999,0.0,0.6756481492281255,0.2504115625776696,0.12706904761904758,0.5437683829586993,0.5170827231366161,CompressionPressure,0.5437683829586993
146,2026-04-07 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,12.245999999999999,0.0,0.7168313556343499,0.36895578128930817,0.10623571428571427,0.6232730803683738,0.44020517109164414,CompressionPressure,0.6232730803683738
147,2026-04-07 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,9.305,0.0,0.7523955577293624,0.46661772157381387,0.0748988095238095,0.6968114125131533,0.38000846890237655,CompressionPressure,0.6968114125131533
148,2026-04-07 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,2.941,0.0,0.7935787641355866,0.6405509491272504,0.03133690476190476,0.7921415410204843,0.23865047944417803,CompressionPressure,0.7921415410204843
149,2026-04-07 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.829142966230599,0.7170782292440206,0.02083333333333333,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
150,2026-04-07 11:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,0.8140738805696426,0.02083333333333333,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
151,2026-04-07 11:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
152,2026-04-07 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
153,2026-04-07 11:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
154,2026-04-07 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
155,2026-04-07 12:00:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,2.5,7.5,0.8625971745550324,0.7140738805696426,0.26976190476190476,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.7140738805696426
156,2026-04-07 12:05:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,0.7219280948844771,0.1111111111111111,0.8,2.5,7.5,0.8249229786894405,0.6170782292440207,0.26976190476190476,0.3937683829586091,0.20315986599407457,DirectionalReleasePressure,0.6170782292440207
157,2026-04-07 12:10:00,Stable Compression Basin,Unresolved->Directional->Directional->Unresolved,1.1567796494427114,0.2222222222222222,0.7,2.5,7.5,0.7834435594897017,0.5386211183510735,0.09059523809523809,0.747145716354275,0.339950310220355,CompressionPressure,0.747145716354275
158,2026-04-07 12:15:00,Stable Compression Basin,Directional->Directional->Unresolved->Unresolved,1.3709505944503406,0.2222222222222222,0.6,2.5,7.5,0.7478793573946892,0.45010455746398803,0.09059523809523809,0.6920933656246315,0.38680020444077384,CompressionPressure,0.6920933656246315
159,2026-04-07 12:20:00,Sponsor Exhaustion Collapse,Directional->Unresolved->Unresolved->Degrading,1.7609640474379105,0.3333333333333333,0.5,2.5,7.5,0.7063999381949504,0.21666666666666667,0.11142857142857143,0.15833333333333333,0.47857142857142854,RotationalPressure,0.47857142857142854
160,2026-04-07 12:25:00,Unstable Rotational Balance,Unresolved->Unresolved->Degrading->Balance,2.1219280948801487,0.4444444444444444,0.4,2.5,7.5,0.6649205189952117,0.13333333333333336,0.13226190476190475,0.0888888888888889,0.7702380952380952,RotationalPressure,0.7702380952380952
