APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Node count: 35

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
1606 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1607 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1608 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1609 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1610 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1611 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1612 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1613 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1614 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1615 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1616 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1617 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1618 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1619 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1620 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1621 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1622 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1623 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1624 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1625 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1626 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 2.1685 | 0.3871
1627 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1628 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
1629 | RecoveryResolution_Age3 | Insufficient Node | 0.2922 | 3.00 | 1.8948 | 0.4444
1630 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1631 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 2.1685 | 0.3871
1632 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1633 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1634 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1635 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1636 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1637 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1638 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
1639 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1640 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1641 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1642 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1643 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
1644 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 1.6596 | 0.3182
1645 | CompressionProcessing_Age5 | Insufficient Node | 0.2037 | 3.00 | 1.5518 | 0.0833
1646 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 1.6561 | 0.3333
1647 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1648 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1649 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1650 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1651 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1652 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1653 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1654 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1655 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1656 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1657 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1658 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1659 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1660 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1661 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1662 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 2.1685 | 0.3871
1663 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1799 | 2.00 | 2.3520 | 0.5238
1664 | ExhaustionPersistence_Age4 | Insufficient Node | 0.2118 | 2.00 | 1.4612 | 0.3125
1665 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1666 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1667 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1668 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1669 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1670 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1671 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1672 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1673 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1674 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1675 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1676 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1677 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1678 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1679 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1680 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1681 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1682 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1683 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1684 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1685 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1686 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1687 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1688 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1689 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1690 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1691 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1692 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1693 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1694 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1695 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1696 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1697 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1698 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1699 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1700 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1701 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1702 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1703 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1704 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1705 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1706 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1707 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1708 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1709 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1710 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1711 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1712 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1713 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1714 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1715 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1716 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1717 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1718 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1719 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1720 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1721 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1722 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1723 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
1724 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 1.6596 | 0.3182
1725 | CompressionProcessing_Age5 | Insufficient Node | 0.2037 | 3.00 | 1.5518 | 0.0833
1726 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 1.6561 | 0.3333
1727 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1728 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1729 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1730 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1731 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1732 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1733 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1734 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1735 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1736 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1737 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
1738 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1739 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1740 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
1741 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1742 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1743 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1744 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1745 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1746 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1747 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1748 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1749 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1750 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1751 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1752 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
1753 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1754 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1755 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1756 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1757 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1758 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1759 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 2.1685 | 0.3871
1760 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1761 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
1762 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1763 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1764 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1765 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1766 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1767 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1768 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1769 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1770 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
1771 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1772 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1773 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1774 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1775 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1776 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1777 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1778 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1779 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1780 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1781 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1782 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1783 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1784 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1785 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1786 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1787 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1788 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1789 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1790 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1791 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1792 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
1793 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1794 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1795 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1796 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1797 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1798 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1799 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1800 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1801 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1802 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1803 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1804 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1805 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1806 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1807 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1808 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1809 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1810 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
1811 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1812 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1813 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1814 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1815 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1816 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1817 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1818 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1819 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1820 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1821 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
1822 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1823 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
1824 | RecoveryResolution_Age3 | Insufficient Node | 0.2922 | 3.00 | 1.8948 | 0.4444
1825 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1826 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1827 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1828 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1829 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1830 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
1831 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1832 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1833 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1834 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1835 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1836 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1837 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1838 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1839 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1840 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1841 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1842 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1843 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1844 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1845 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1846 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1847 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1848 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1849 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1850 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1851 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1852 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1853 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1854 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1855 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
1856 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
1857 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
1858 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1859 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1860 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1861 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1862 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
1863 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
1864 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1865 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1866 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1867 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
1868 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1869 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
1870 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
1871 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
1872 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1873 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1874 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
1875 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
1876 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
1877 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
1878 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
