APVA Memory Forecast Study v0.1
============================================================================================================
Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Node count: 35

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | ForecastConfidence | EntropyGrowth | AttentionCategory
1633 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1634 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1635 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1636 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1637 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1638 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 0.0357 | 1.2510 | Insufficient Node
1639 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1640 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1641 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1642 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1643 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 0.2927 | 1.6727 | Insufficient Node
1644 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 0.3182 | 1.6596 | Insufficient Node
1645 | CompressionProcessing_Age5 | Insufficient Node | 0.2037 | 3.00 | 0.0833 | 1.5518 | Insufficient Node
1646 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 0.3333 | 1.6561 | Insufficient Node
1647 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1648 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1649 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1650 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1651 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1652 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1653 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1654 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1655 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1656 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1657 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1658 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1659 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1660 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1661 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1662 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 0.3871 | 2.1685 | Insufficient Node
1663 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1799 | 2.00 | 0.5238 | 2.3520 | Insufficient Node
1664 | ExhaustionPersistence_Age4 | Insufficient Node | 0.2118 | 2.00 | 0.3125 | 1.4612 | Insufficient Node
1665 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1666 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1667 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1668 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1669 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1670 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1671 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1672 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1673 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1674 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1675 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1676 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1677 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1678 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1679 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1680 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1681 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1682 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1683 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1684 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1685 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1686 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1687 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1688 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1689 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1690 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1691 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1692 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1693 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1694 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1695 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1696 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1697 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1698 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1699 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1700 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1701 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1702 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1703 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1704 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1705 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1706 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1707 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1708 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1709 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1710 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1711 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1712 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1713 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1714 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1715 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1716 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1717 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1718 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1719 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1720 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1721 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1722 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1723 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 0.2927 | 1.6727 | Insufficient Node
1724 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 0.3182 | 1.6596 | Insufficient Node
1725 | CompressionProcessing_Age5 | Insufficient Node | 0.2037 | 3.00 | 0.0833 | 1.5518 | Insufficient Node
1726 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 0.3333 | 1.6561 | Insufficient Node
1727 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1728 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1729 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1730 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1731 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1732 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1733 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1734 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1735 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1736 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1737 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 0.1875 | 1.9893 | Insufficient Node
1738 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1739 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1740 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 0.1875 | 1.9893 | Insufficient Node
1741 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1742 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1743 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1744 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1745 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1746 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1747 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1748 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1749 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1750 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1751 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1752 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 0.0357 | 1.2510 | Insufficient Node
1753 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1754 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1755 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1756 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1757 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1758 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1759 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 0.3871 | 2.1685 | Insufficient Node
1760 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1761 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 0.4211 | 2.3012 | Insufficient Node
1762 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1763 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1764 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1765 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1766 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1767 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1768 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1769 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1770 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 0.3592 | 1.8881 | Weak Node
1771 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1772 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1773 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1774 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1775 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1776 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1777 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1778 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1779 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1780 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1781 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1782 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1783 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1784 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1785 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1786 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1787 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1788 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1789 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1790 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1791 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1792 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 0.4211 | 2.3012 | Insufficient Node
1793 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1794 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1795 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1796 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1797 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1798 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1799 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1800 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1801 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1802 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1803 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1804 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1805 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1806 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1807 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1808 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1809 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1810 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 0.1875 | 1.9893 | Insufficient Node
1811 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1812 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1813 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 0.0704 | 1.2713 | Weak Node
1814 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1815 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1816 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1817 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1818 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1819 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1820 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1821 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 0.0206 | 1.3577 | Weak Node
1822 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1823 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 0.4211 | 2.3012 | Insufficient Node
1824 | RecoveryResolution_Age3 | Insufficient Node | 0.2922 | 3.00 | 0.4444 | 1.8948 | Insufficient Node
1825 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1826 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1827 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1828 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1829 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1830 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 0.1875 | 1.9893 | Insufficient Node
1831 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1832 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1833 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1834 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1835 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1836 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1837 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1838 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1839 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1840 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1841 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1842 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1843 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1844 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1845 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1846 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1847 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1848 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1849 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1850 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1851 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1852 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1853 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1854 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1855 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 0.0851 | 1.9470 | Secondary Node
1856 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 0.2034 | 1.7443 | Weak Node
1857 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 0.0870 | 1.6136 | Secondary Node
1858 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 0.4202 | 1.6396 | Core Node
1859 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 0.3399 | 1.6917 | Secondary Node
1860 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 0.6500 | 2.1063 | Core Node
1861 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 0.8585 | 2.4430 | Core Node
1862 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 0.6842 | 2.1524 | Secondary Node
1863 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 0.4904 | 1.7158 | Secondary Node
1864 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1865 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
1866 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 0.0460 | 1.5318 | Secondary Node
1867 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 0.2545 | 1.1813 | Secondary Node
