Candidate,ValidationMode,DatasetCode,RegimeYear,TimeBlock,RegimeWeek,Count,Mean,Median,ProfitFactor,SumContribution,PositiveFraction,ContributionShareOfNet,AbsoluteContributionShare,NegativeBlock,ContributionRankBestToWorst
RRCCC,Spacing_10,032024,2024,B01_2024-W03,2024-W03,1,0.1494661921708185,0.1494661921708185,inf,0.1494661921708185,1.0,0.0037892421620929376,0.0007078392151311842,False,40
RRCCC,Spacing_10,032024,2024,B07_2024-W09,2024-W09,1,0.0318543799772468,0.0318543799772468,inf,0.0318543799772468,1.0,0.0008075669681821109,0.00015085538069917504,False,41
RRCCC,Spacing_10,062016,2016,B01_2016-W16,2016-W16,2,-0.03171061528059499,-0.03171061528059499,0.8123249299719888,-0.06342123056118998,0.5,-0.0016078445387812425,0.0003003490850411269,True,42
RRCCC,Spacing_10,062019,2019,B06_2019-W21,2019-W21,1,-0.2295081967213115,-0.2295081967213115,0.0,-0.2295081967213115,0.0,-0.0058184538117383375,0.0010869006527424196,True,43
RRCCC,Spacing_10,122022,2022,B06_2022-W47,2022-W47,4,-0.05747610517791592,0.10873891712849489,0.8123312513992701,-0.22990442071166367,0.5,-0.005828498816752978,0.0010887770829523127,True,44
RRCCC,Spacing_10,062021,2021,B01_2021-W16,2021-W16,1,-0.3139393939393939,-0.3139393939393939,0.0,-0.3139393939393939,0.0,-0.007958939547329348,0.001486748347417964,True,45
RRCCC,Spacing_10,092022,2022,B05_2022-W33,2022-W33,2,-0.23454545454545458,-0.23454545454545458,0.07857142857142857,-0.46909090909090917,0.5,-0.011892315076511423,0.0022215120094623638,True,46
RRCCC,Spacing_10,032024,2024,B05_2024-W07,2024-W07,4,-0.15267559760059574,-1.035688273852877,0.8500010050049246,-0.6107023904023829,0.25,-0.015482425909124428,0.0028921530308815757,True,47
RRCCC,Spacing_10,062019,2019,B04_2019-W19,2019-W19,1,-0.6109090909090908,-0.6109090909090908,0.0,-0.6109090909090908,0.0,-0.015487666146154407,0.0028931319192998218,True,48
RRCCC,Spacing_10,062021,2021,B05_2021-W20,2021-W20,2,-0.31136459653569915,-0.31136459653569915,0.29942965779467684,-0.6227291930713983,0.5,-0.01578732741953771,0.0029491093394496313,True,49
RRCCC,Spacing_10,092022,2022,B07_2022-W35,2022-W35,5,-0.1261422100937375,-0.1907645722937168,0.756471630578618,-0.6307110504686875,0.4,-0.015989682147000465,0.0029869096713730486,True,50
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B07_2026-W20,2026-W20,25,-0.029604311059853484,0.0839760068551842,0.9495165180454487,-0.7401077764963371,0.56,-0.01876308983631358,0.0035049886534135838,True,51
RRCCC,Spacing_10,062019,2019,B05_2019-W20,2019-W20,3,-0.28110184372256364,-0.375,0.29638311509934984,-0.8433055311676909,0.3333333333333333,-0.021379342229945936,0.003993710662109629,True,52
RRCCC,Spacing_10,062021,2021,B06_2021-W21,2021-W21,2,-0.4700854700854701,-0.4700854700854701,0.0598290598290598,-0.9401709401709402,0.5,-0.02383505804442261,0.0044524440658740136,True,53
RRCCC,Spacing_10,122022,2022,B07_2022-W48,2022-W48,2,-0.5583416583416583,-0.5583416583416583,0.17383592017738356,-1.1166833166833166,0.5,-0.028309970594864266,0.00528836809817069,True,54
RRCCC,Spacing_10,092020,2020,B10_2020-W30,2020-W30,2,-0.5652837231348036,-0.5652837231348036,0.0,-1.1305674462696071,0.0,-0.028661958749832503,0.005354120301036124,True,55
RRCCC,Spacing_10,122017,2017,B02_2017-W43,2017-W43,5,-0.23260351414156583,-0.9032258064516128,0.6993810247077809,-1.1630175707078292,0.4,-0.029484628932972955,0.005507796997281985,True,56
RRCCC,Spacing_10,092022,2022,B03_2022-W31,2022-W31,5,-0.24245205453259144,0.0,0.6969349318342607,-1.2122602726629572,0.4,-0.03073302176156993,0.005740999670051097,True,57
RRCCC,Spacing_10,122022,2022,B02_2022-W43,2022-W43,2,-0.6264501160092808,-0.6264501160092808,0.37354988399071926,-1.2529002320185616,0.5,-0.03176331928383507,0.005933461634294879,True,58
RRCCC,Spacing_10,062016,2016,B07_2016-W22,2016-W22,2,-0.7692307692307693,-0.7692307692307693,0.23076923076923075,-1.5384615384615385,0.5,-0.03900282225450973,0.007285817562339296,True,59
RRCCC,Spacing_10,062016,2016,B06_2016-W21,2016-W21,1,-1.671641791044776,-1.671641791044776,0.0,-1.671641791044776,0.0,-0.0423791859720643,0.007916530127437323,True,60
RRCCC,Spacing_10,122022,2022,B04_2022-W45,2022-W45,2,-0.9017543859649123,-0.9017543859649123,0.0982456140350877,-1.8035087719298246,0.5,-0.045722255842918245,0.008541023324833539,True,61
RRCCC,Spacing_10,122023,2023,B03_2023-W44,2023-W44,2,-0.9018036072144289,-0.9018036072144289,0.0981963927855711,-1.8036072144288577,0.5,-0.045724751540858095,0.008541489526990957,True,62
RRCCC,Spacing_10,122017,2017,B06_2017-W47,2017-W47,5,-0.373314606741573,0.0,0.5333567415730337,-1.8665730337078652,0.4,-0.04732105056819976,0.008839681883745506,True,63
RRCCC,Spacing_10,122022,2022,B08_2022-W49,2022-W49,2,-0.9672897196261683,-0.9672897196261683,0.03271028037383175,-1.9345794392523366,0.5,-0.04904513770415219,0.009161745355259366,True,64
RRCCC,Spacing_10,092020,2020,B02_2020-W13,2020-W13,3,-0.649305179143744,-0.925976696367375,0.12582975978151745,-1.947915537431232,0.3333333333333333,-0.04938323225759829,0.009224902201170537,True,65
RRCCC,Spacing_10,032024,2024,B03_2024-W05,2024-W05,1,-2.0,-2.0,0.0,-2.0,0.0,-0.050703668930862644,0.009471562831041084,True,66
RRCCC,Spacing_10,062021,2021,B03_2021-W18,2021-W18,1,-2.0,-2.0,0.0,-2.0,0.0,-0.050703668930862644,0.009471562831041084,True,66
RRCCC,Spacing_10,092020,2020,B14_2020-W34,2020-W34,1,-2.0,-2.0,0.0,-2.0,0.0,-0.050703668930862644,0.009471562831041084,True,66
RRCCC,Spacing_10,122022,2022,B05_2022-W46,2022-W46,1,-2.0,-2.0,0.0,-2.0,0.0,-0.050703668930862644,0.009471562831041084,True,66
RRCCC,Spacing_10,032024,2024,B02_2024-W04,2024-W04,2,-1.0233527939949958,-1.0233527939949958,0.0,-2.0467055879899916,0.0,-0.05188774126619555,0.009692750286645044,True,70
RRCCC,Spacing_10,062016,2016,B04_2016-W19,2016-W19,2,-1.0893070489844683,-1.0893070489844683,0.0,-2.1786140979689366,0.0,-0.05523186397576346,0.01031744015675234,True,71
RRCCC,Spacing_10,122023,2023,B05_2023-W46,2023-W46,4,-0.5764889512414471,-0.42600065437888535,0.19146046746725387,-2.3059558049657882,0.25,-0.058460209852093103,0.01092050264616869,True,72
RRCCC,Spacing_10,122023,2023,B07_2023-W48,2023-W48,2,-1.2336217552533992,-1.2336217552533992,0.0,-2.4672435105067985,0.0,-0.06254914906427803,0.011684325964621756,True,73
RRCCC,Spacing_10,092022,2022,B01_2022-W29,2022-W29,3,-0.8791520765089046,-0.7092511013215859,0.026499895768188456,-2.637456229526714,0.3333333333333333,-0.0668643537407819,0.012490416196041493,True,74
RRCCC,Spacing_10,062021,2021,B07_2021-W22,2021-W22,3,-0.9834895136099956,-2.0,0.2623828647925033,-2.950468540829987,0.3333333333333333,-0.07479979004258452,0.013972774082740662,True,75
RRCCC,Spacing_10,122017,2017,B07_2017-W48,2017-W48,3,-1.0308641975308641,-2.0,0.22685185185185186,-3.0925925925925926,0.3333333333333333,-0.0784028954764265,0.014645842525776491,True,76
RRCCC,Spacing_10,122017,2017,B08_2017-W49,2017-W49,5,-0.6247480950642382,-0.6494845360824743,0.33408570298394896,-3.123740475321191,0.2,-0.0791925514433106,0.0147933520899354,True,77
RRCCC,Spacing_10,122017,2017,B04_2017-W45,2017-W45,9,-0.36799749961215866,-0.4355555555555555,0.4753908787062131,-3.311977496509428,0.3333333333333333,-0.08396470524474066,0.015684801476591598,True,78
RRCCC,Spacing_10,122023,2023,B02_2023-W43,2023-W43,3,-1.11484968810017,-1.3965936739659368,0.015322589235308527,-3.3445490643005096,0.3333333333333333,-0.08479045423965974,0.01583905330201097,True,79
RRCCC,Spacing_10,122023,2023,B08_2023-W49,2023-W49,4,-0.9047305764411028,-1.4511278195488722,0.26178425357873214,-3.618922305764411,0.25,-0.09174631923899638,0.017138424999851846,True,80
RRCCC,Spacing_10,092020,2020,B04_2020-W15,2020-W15,2,-1.8565400843881859,-1.8565400843881859,0.0,-3.7130801687763717,0.0,-0.09413339379569438,0.01758433605762902,True,81
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B01_2026-W14,2026-W14,8,-0.4851561405580345,-0.14491717422472006,0.38293301390026663,-3.881249124464276,0.375,-0.09839678532251858,0.018380747472643292,True,82
RRCCC,Spacing_10,062016,2016,B02_2016-W17,2016-W17,2,-2.0,-2.0,0.0,-4.0,0.0,-0.10140733786172529,0.01894312566208217,True,83
RRCCC,Spacing_10,122017,2017,B01_2017-W42,2017-W42,7,-0.6006700616456714,-0.25,0.14122583488207233,-4.204690431519699,0.2857142857142857,-0.10659661579827041,0.01991249480360804,True,84
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B04_2026-W17,2026-W17,33,-0.188887782860605,-0.1379310344827586,0.7104069342656713,-6.233296834399965,0.3333333333333333,-0.158025509519605,0.02951953130577438,True,85
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B02_2026-W15,2026-W15,19,1.019735443190529,0.2028985507246377,3.6008214819691617,19.37497342062005,0.5263157894736842,0.7964845113835324,0.09892450092305406,False,1
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B08_2026-W21,2026-W21,21,0.5857679543616067,0.382183908045977,2.4574456750091334,12.30112704159374,0.6190476190476191,0.5056862246202243,0.06280694310969545,False,2
RRCCC,Spacing_20,122017,2017,B03_2017-W44,2017-W44,9,0.888262604561783,0.3058252427184466,2.5046303076335263,7.994363441056047,0.5555555555555556,0.3286397622819617,0.04081752250366027,False,3
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B03_2026-W16,2026-W16,21,0.34184643318474534,0.3552238805970149,1.6258297058928162,7.178775096879652,0.5714285714285714,0.29511179454239866,0.036653301570048896,False,4
RRCCC,Spacing_20,032024,2024,B04_2024-W06,2024-W06,5,1.2903659820452429,0.3943661971830986,11.981806878443988,6.451829910226214,0.6,0.2652278525506091,0.03294167377955223,False,5
RRCCC,Spacing_20,032024,2024,B08_2024-W10,2024-W10,4,1.1906907538317109,1.220117883811917,16.573479065989364,4.762763015326843,0.75,0.19579211236805708,0.024317656807960147,False,6
RRCCC,Spacing_20,062016,2016,B05_2016-W20,2016-W20,3,1.4360213610064474,1.303191489361702,4.465886141977967,4.308064083019342,0.6666666666666666,0.17709992378729134,0.021996060593490314,False,7
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B05_2026-W18,2026-W18,21,0.19898958154555024,0.4647302904564315,1.372988082165706,4.178781212456555,0.5714285714285714,0.17178524274205836,0.021335969703522313,False,8
RRCCC,Spacing_20,092022,2022,B02_2022-W30,2022-W30,2,1.5560999685915555,1.5560999685915555,inf,3.112199937183111,1.0,0.12793922306272879,0.01589023215025121,False,9
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B06_2026-W19,2026-W19,27,0.11412026538938573,-0.1858921161825726,1.1740014895389221,3.081247165513415,0.48148148148148145,0.12666678760260752,0.015732193869468274,False,10
RRCCC,Spacing_20,062019,2019,B08_2019-W23,2019-W23,5,0.601617009948658,0.4750499001996008,4.700422085001667,3.00808504974329,0.6,0.12365917098472168,0.015358643638873805,False,11
RRCCC,Spacing_20,062016,2016,B03_2016-W18,2016-W18,2,1.433796733702254,1.433796733702254,inf,2.867593467404508,1.0,0.11788371174236144,0.014641323446219347,False,12
RRCCC,Spacing_20,062023,2023,B04_2023-W22,2023-W22,2,1.413308265544821,1.413308265544821,inf,2.826616531089642,1.0,0.11619919355540975,0.014432103908917183,False,13
RRCCC,Spacing_20,062019,2019,B03_2019-W18,2019-W18,4,0.5698549478724368,0.4985181859003144,1.9822499759380163,2.2794197914897474,0.5,0.09370451868235714,0.011638233527963152,False,14
RRCCC,Spacing_20,092022,2022,B06_2022-W34,2022-W34,1,2.147492625368732,2.147492625368732,inf,2.147492625368732,1.0,0.08828113346448219,0.010964641426266394,False,15
RRCCC,Spacing_20,032024,2024,B06_2024-W08,2024-W08,2,0.8792622966774581,0.8792622966774581,inf,1.7585245933549163,1.0,0.07229107215205621,0.008978653233836769,False,16
RRCCC,Spacing_20,122017,2017,B05_2017-W46,2017-W46,4,0.3947566690699351,0.4276712328767123,2.875094178082192,1.5790266762797405,0.75,0.06491210405376563,0.008062174977175438,False,17
RRCCC,Spacing_20,092024,2024,B03_2024-W31,2024-W31,1,1.5555555555555556,1.5555555555555556,inf,1.5555555555555556,1.0,0.06394723129158003,0.007942336417744245,False,18
RRCCC,Spacing_20,062021,2021,B02_2021-W17,2021-W17,4,0.3521839321604524,-0.2894705215360258,1.7302354339984747,1.4087357286418096,0.5,0.05791162465810949,0.007192705551794562,False,19
RRCCC,Spacing_20,092022,2022,B04_2022-W32,2022-W32,2,0.7,0.7,inf,1.4,0.5,0.05755250816242202,0.0071481027759698204,False,20
RRCCC,Spacing_20,062019,2019,B07_2019-W22,2019-W22,1,1.3893129770992363,1.3893129770992363,inf,1.3893129770992363,1.0,0.05711317603904474,0.007093537105924248,False,21
RRCCC,Spacing_20,092020,2020,B12_2020-W32,2020-W32,1,1.382716049382716,1.382716049382716,inf,1.382716049382716,1.0,0.05684198337029336,0.00705985459355044,False,22
RRCCC,Spacing_20,092024,2024,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.050841438306026526,0.006314578424001609,False,23
RRCCC,Spacing_20,LegacyGenerated,LegacyGenerated,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.050841438306026526,0.006314578424001609,False,23
RRCCC,Spacing_20,122023,2023,B06_2023-W47,2023-W47,1,1.164869029275809,1.164869029275809,inf,1.164869029275809,1.0,0.04788652451110616,0.005947573958434058,False,25
RRCCC,Spacing_20,122023,2023,B01_2023-W42,2023-W42,1,1.1125827814569536,1.1125827814569536,inf,1.1125827814569536,1.0,0.04573709257940823,0.00568061147759191,False,26
RRCCC,Spacing_20,092020,2020,B05_2020-W16,2020-W16,1,0.9880159786950732,0.9880159786950732,inf,0.9880159786950732,1.0,0.040616284056036844,0.005044599828580566,False,27
RRCCC,Spacing_20,122022,2022,B01_2022-W42,2022-W42,2,0.430583057125797,0.430583057125797,3.163987421383648,0.861166114251594,0.5,0.035401621299761515,0.004396931351323545,False,28
RRCCC,Spacing_20,092020,2020,B01_2020-W12,2020-W12,1,0.857283950617284,0.857283950617284,inf,0.857283950617284,1.0,0.035242029689581886,0.004377109848001273,False,29
RRCCC,Spacing_20,062023,2023,B02_2023-W20,2023-W20,4,0.19871541501976292,-0.08438735177865611,1.465329733898959,0.7948616600790517,0.5,0.03267591584263996,0.0040583948849450355,False,30
RRCCC,Spacing_20,062019,2019,B02_2019-W17,2019-W17,2,0.39280868385346,0.39280868385346,3.16044776119403,0.78561736770692,0.5,0.03229589283392358,0.004011195490682813,False,31
RRCCC,Spacing_20,062023,2023,B01_2023-W19,2023-W19,1,0.7636363636363637,0.7636363636363637,inf,0.7636363636363637,1.0,0.03139227717950292,0.0038989651505289932,False,32
RRCCC,Spacing_20,122022,2022,B03_2022-W44,2022-W44,1,0.7323943661971831,0.7323943661971831,inf,0.7323943661971831,1.0,0.030107951956196633,0.00373945014437053,False,33
RRCCC,Spacing_20,092024,2024,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.02844440271618881,0.003532834979886238,False,34
RRCCC,Spacing_20,LegacyGenerated,LegacyGenerated,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.02844440271618881,0.003532834979886238,False,34
RRCCC,Spacing_20,062023,2023,B03_2023-W21,2023-W21,2,0.2916666666666667,0.2916666666666667,inf,0.5833333333333334,0.5,0.02398021173434251,0.002978376156654092,False,36
RRCCC,Spacing_20,122023,2023,B04_2023-W45,2023-W45,5,0.08662314785359851,-0.0192837465564738,1.2051330840859993,0.4331157392679925,0.4,0.017804926513924707,0.0022113970129841133,False,37
RRCCC,Spacing_20,092024,2024,B04_2024-W32,2024-W32,1,0.3481349911190053,0.3481349911190053,inf,0.3481349911190053,1.0,0.014311458512858052,0.0017775033545928505,False,38
RRCCC,Spacing_20,092020,2020,B16_2020-W36,2020-W36,1,0.28,0.28,inf,0.28,1.0,0.011510501632484406,0.0014296205551939643,False,39
RRCCC,Spacing_20,032024,2024,B01_2024-W03,2024-W03,1,0.1494661921708185,0.1494661921708185,inf,0.1494661921708185,1.0,0.0061443958892265504,0.0007631426451213332,False,40
RRCCC,Spacing_20,032024,2024,B07_2024-W09,2024-W09,1,0.0318543799772468,0.0318543799772468,inf,0.0318543799772468,1.0,0.0013094996168924208,0.0001626417013872538,False,41
RRCCC,Spacing_20,062016,2016,B01_2016-W16,2016-W16,2,-0.03171061528059499,-0.03171061528059499,0.8123249299719888,-0.06342123056118998,0.5,-0.002607179206816954,0.0003238153387356172,True,42
RRCCC,Spacing_20,062019,2019,B06_2019-W21,2019-W21,1,-0.2295081967213115,-0.2295081967213115,0.0,-0.2295081967213115,0.0,-0.009434837403675744,0.0011718201272081675,True,43
RRCCC,Spacing_20,122022,2022,B06_2022-W47,2022-W47,4,-0.05747610517791592,0.10873891712849489,0.8123312513992701,-0.22990442071166367,0.5,-0.009451125749703523,0.001173843162783412,True,44
RRCCC,Spacing_20,062021,2021,B01_2021-W16,2021-W16,1,-0.3139393939393939,-0.3139393939393939,0.0,-0.3139393939393939,0.0,-0.012905713951573422,0.0016029078952174748,True,45
RRCCC,Spacing_20,092022,2022,B05_2022-W33,2022-W33,2,-0.23454545454545458,-0.23454545454545458,0.07857142857142857,-0.46909090909090917,0.5,-0.019283827410266085,0.0023950785924678106,True,46
RRCCC,Spacing_20,032024,2024,B05_2024-W07,2024-W07,4,-0.15267559760059574,-1.035688273852877,0.8500010050049246,-0.6107023904023829,0.25,-0.025105324506031278,0.0031181167515190564,True,47
RRCCC,Spacing_20,062019,2019,B04_2019-W19,2019-W19,1,-0.6109090909090908,-0.6109090909090908,0.0,-0.6109090909090908,0.0,-0.025113821743602334,0.0031191721204231943,True,48
RRCCC,Spacing_20,062021,2021,B05_2021-W20,2021-W20,2,-0.31136459653569915,-0.31136459653569915,0.29942965779467684,-0.6227291930713983,0.5,-0.02559973354801438,0.0031795230526222205,True,49
RRCCC,Spacing_20,092022,2022,B07_2022-W35,2022-W35,5,-0.1261422100937375,-0.1907645722937168,0.756471630578618,-0.6307110504686875,0.4,-0.025927859200163505,0.003220276721921476,True,50
RRCCC,Spacing_20,062019,2019,B05_2019-W20,2019-W20,3,-0.28110184372256364,-0.375,0.29638311509934984,-0.8433055311676909,0.3333333333333333,-0.034667391761388694,0.0043057390059503394,True,51
RRCCC,Spacing_20,062021,2021,B06_2021-W21,2021-W21,2,-0.4700854700854701,-0.4700854700854701,0.0598290598290598,-0.9401709401709402,0.5,-0.03864942550590002,0.004800313219515752,True,52
RRCCC,Spacing_20,122017,2017,B07_2017-W48,2017-W48,2,-0.5462962962962963,-0.5462962962962963,0.4537037037037037,-1.0925925925925926,0.5,-0.04491531721670502,0.005578545817225124,True,53
RRCCC,Spacing_20,122022,2022,B07_2022-W48,2022-W48,2,-0.5583416583416583,-0.5583416583416583,0.17383592017738356,-1.1166833166833166,0.5,-0.045905661213040766,0.005701547939902287,True,54
RRCCC,Spacing_20,092020,2020,B10_2020-W30,2020-W30,2,-0.5652837231348036,-0.5652837231348036,0.0,-1.1305674462696071,0.0,-0.04647642298542871,0.005772437357929207,True,55
RRCCC,Spacing_20,122017,2017,B02_2017-W43,2017-W43,5,-0.23260351414156583,-0.9032258064516128,0.6993810247077809,-1.1630175707078292,0.4,-0.04781041302228755,0.005938120804055936,True,56
RRCCC,Spacing_20,092022,2022,B03_2022-W31,2022-W31,5,-0.24245205453259144,0.0,0.6969349318342607,-1.2122602726629572,0.4,-0.04983472802672485,0.00618954358587144,True,57
RRCCC,Spacing_20,122022,2022,B02_2022-W43,2022-W43,2,-0.6264501160092808,-0.6264501160092808,0.37354988399071926,-1.2529002320185616,0.5,-0.05150539344996337,0.0063970425903607945,True,58
RRCCC,Spacing_20,062016,2016,B07_2016-W22,2016-W22,2,-0.7692307692307693,-0.7692307692307693,0.23076923076923075,-1.5384615384615385,0.5,-0.06324451446420003,0.007855057995571232,True,59
RRCCC,Spacing_20,062016,2016,B06_2016-W21,2016-W21,1,-1.671641791044776,-1.671641791044776,0.0,-1.671641791044776,0.0,-0.06871941273125018,0.008535048090710233,True,60
RRCCC,Spacing_20,122022,2022,B04_2022-W45,2022-W45,2,-0.9017543859649123,-0.9017543859649123,0.0982456140350877,-1.8035087719298246,0.5,-0.07414032379820783,0.009208332899369644,True,61
RRCCC,Spacing_20,122023,2023,B03_2023-W44,2023-W44,2,-0.9018036072144289,-0.9018036072144289,0.0981963927855711,-1.8036072144288577,0.5,-0.07414437066444292,0.00920883552587008,True,62
RRCCC,Spacing_20,122017,2017,B06_2017-W47,2017-W47,5,-0.373314606741573,0.0,0.5333567415730337,-1.8665730337078652,0.4,-0.07673282839873483,0.009530325631284,True,63
RRCCC,Spacing_20,122022,2022,B08_2022-W49,2022-W49,2,-0.9672897196261683,-0.9672897196261683,0.03271028037383175,-1.9345794392523366,0.5,-0.07952849926315994,0.009877551900038405,True,64
RRCCC,Spacing_20,092020,2020,B02_2020-W13,2020-W13,3,-0.649305179143744,-0.925976696367375,0.12582975978151745,-1.947915537431232,0.3333333333333333,-0.0800767320483712,0.009945643186047811,True,65
RRCCC,Spacing_20,032024,2024,B03_2024-W05,2024-W05,1,-2.0,-2.0,0.0,-2.0,0.0,-0.08221786880346003,0.010211575394242601,True,66
RRCCC,Spacing_20,062021,2021,B03_2021-W18,2021-W18,1,-2.0,-2.0,0.0,-2.0,0.0,-0.08221786880346003,0.010211575394242601,True,66
RRCCC,Spacing_20,092020,2020,B14_2020-W34,2020-W34,1,-2.0,-2.0,0.0,-2.0,0.0,-0.08221786880346003,0.010211575394242601,True,66
RRCCC,Spacing_20,122022,2022,B05_2022-W46,2022-W46,1,-2.0,-2.0,0.0,-2.0,0.0,-0.08221786880346003,0.010211575394242601,True,66
RRCCC,Spacing_20,032024,2024,B02_2024-W04,2024-W04,2,-1.0233527939949958,-1.0233527939949958,0.0,-2.0467055879899916,0.0,-0.08413788575633482,0.010450044210788717,True,70
RRCCC,Spacing_20,062016,2016,B04_2016-W19,2016-W19,2,-1.0893070489844683,-1.0893070489844683,0.0,-2.1786140979689366,0.0,-0.08956050404008922,0.011123541058184815,True,71
RRCCC,Spacing_20,122023,2023,B05_2023-W46,2023-W46,4,-0.5764889512414471,-0.42600065437888535,0.19146046746725387,-2.3059558049657882,0.25,-0.09479538591962712,0.011773720779099767,True,72
RRCCC,Spacing_20,122023,2023,B07_2023-W48,2023-W48,2,-1.2336217552533992,-1.2336217552533992,0.0,-2.4672435105067985,0.0,-0.10142575162651807,0.01259722156174798,True,73
RRCCC,Spacing_20,092022,2022,B01_2022-W29,2022-W29,3,-0.8791520765089046,-0.7092511013215859,0.026499895768188456,-2.637456229526714,0.3333333333333333,-0.10842301512704787,0.01346629156841343,True,74
RRCCC,Spacing_20,062021,2021,B07_2021-W22,2021-W22,3,-0.9834895136099956,-2.0,0.2623828647925033,-2.950468540829987,0.3333333333333333,-0.12129061769934801,0.015064465976513182,True,75
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B07_2026-W20,2026-W20,20,-0.1490594276340747,0.064304687805913,0.7634681840001829,-2.9811885526814943,0.55,-0.122553484651372,0.01522131583508003,True,76
RRCCC,Spacing_20,122017,2017,B08_2017-W49,2017-W49,5,-0.6247480950642382,-0.6494845360824743,0.33408570298394896,-3.123740475321191,0.2,-0.12841364228800778,0.01594915568789478,True,77
RRCCC,Spacing_20,122017,2017,B04_2017-W45,2017-W45,9,-0.36799749961215866,-0.4355555555555555,0.4753908787062131,-3.311977496509428,0.3333333333333333,-0.13615186564401208,0.01691025395482044,True,78
RRCCC,Spacing_20,122023,2023,B02_2023-W43,2023-W43,3,-1.11484968810017,-1.3965936739659368,0.015322589235308527,-3.3445490643005096,0.3333333333333333,-0.13749084808769715,0.0170765574649241,True,79
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B01_2026-W14,2026-W14,6,-0.5898889289143172,-0.14491717422472006,0.17494866095116357,-3.5393335734859033,0.3333333333333333,-0.1454982316982727,0.018071085815512693,True,80
RRCCC,Spacing_20,122023,2023,B08_2023-W49,2023-W49,4,-0.9047305764411028,-1.4511278195488722,0.26178425357873214,-3.618922305764411,0.25,-0.14877003967262672,0.01847744898560978,True,81
RRCCC,Spacing_20,092020,2020,B04_2020-W15,2020-W15,2,-1.8565400843881859,-1.8565400843881859,0.0,-3.7130801687763717,0.0,-0.1526407690865925,0.01895819904416348,True,82
RRCCC,Spacing_20,062016,2016,B02_2016-W17,2016-W17,2,-2.0,-2.0,0.0,-4.0,0.0,-0.16443573760692007,0.020423150788485202,True,83
RRCCC,Spacing_20,122017,2017,B01_2017-W42,2017-W42,7,-0.6006700616456714,-0.25,0.14122583488207233,-4.204690431519699,0.2857142857142857,-0.1728503431289252,0.02146825667545693,True,84
RRCCC,Spacing_20,CanonicalOriginal,CanonicalOriginal,B04_2026-W17,2026-W17,28,-0.22295177279612186,-0.0717864151530607,0.656375862444838,-6.242649638291412,0.35714285714285715,-0.2566286744735053,0.03187364372062703,True,85
