Timestamp,Instrument,Open,High,Low,Close,Volume,StructuralState,AgeBucket,StateAgeNode,LoopPhase,PreviousLoopPhase,DestinationFamily,FailureWarningScore,RangePressure,BodyPressure,VolumePressure,EfficiencyPressure,CloseExtremePressure,PolarityInstability,RangeRelativeToPrevious,BodyRelativeToPrevious,VolumeRelativeToRollingMean,VolumeRelativeToPrevious,VolumeRelativeToSessionMean,EfficiencyRatio,CloseLocation,VolumePolarity,NeutralPersistenceBars,PriorNeutralPersistenceBars,DirectFormationToDestinationFlag,LateNeutralReachableFlag,NeutralExitReason,RawCandidateStructuralState,CandidateStructuralState,CandidateStateAge,ConfirmedStructuralState,CandidateConfirmedFlag,CandidateFamily,ConfirmedFamily,CompressionProcessingFamilyCandidateCount,ReassertionProcessingFamilyCandidateCount,MixedStructureFamilyCandidateCount,ExhaustionPersistenceFamilyCandidateCount,RecoveryResolutionFamilyCandidateCount,CompressionProcessingFamilyConfirmedCount,ReassertionProcessingFamilyConfirmedCount,MixedStructureFamilyConfirmedCount,ExhaustionPersistenceFamilyConfirmedCount,RecoveryResolutionFamilyConfirmedCount,SuppressedCompressionCount,SuppressedReassertionCount,DestinationCompressionCount,DestinationReassertionCount,DestinationMixedCount,DestinationExhaustionCount,DestinationRecoveryCount,ExcursionPercentWarning,NeutralProcessingPercentWarning,LateNeutralPercentWarning,DestinationCompressionZeroWarning,DestinationReassertionZeroWarning
2026-06-01 12:50:00,NQ JUN26,30588,30595.5,30570.75,30572.25,5017,MixedStructure,2,MixedStructure_Age2,Excursion,Excursion,ExhaustionPersistence,5,true,true,true,true,true,false,1.76785714,1.7027027,1.90102687,2.11331087,1.00630504,0.63636364,0.06060606,Red,0,5,false,false,CandidatePending,ExhaustionPersistence,ExhaustionPersistence,1,MixedStructure,false,ExhaustionPersistence,MixedStructure,90,108,515,229,117,2,0,157,166,23,82,108,5,10,81,140,96,false,false,false,false,false
2026-06-01 12:55:00,NQ JUN26,30572.75,30586,30560.5,30570.25,7102,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,2,true,false,true,false,false,false,1.03030303,0.15873016,2.58292115,1.415587,1.41670186,0.09803922,0.38235294,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,108,515,229,117,2,0,157,166,23,82,108,5,10,81,140,96,false,false,false,false,false
2026-06-01 13:00:00,NQ JUN26,30570.5,30574.5,30555.75,30571.5,12428,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,3,false,false,true,false,true,true,0.73529412,0.4,4.25041468,1.7499296,2.43299124,0.05333333,0.84,Black,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,108,516,229,117,2,0,157,166,23,82,108,5,10,81,140,96,false,false,false,false,false
2026-06-01 13:05:00,NQ JUN26,30571.25,30575,30555.25,30566.75,4722,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralMaturation,MixedStructure,5,true,true,true,true,false,true,1.05333333,4.5,1.40000296,0.3799485,0.92529672,0.2278481,0.58227848,Red,0,2,false,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,108,517,229,117,2,0,158,166,23,82,108,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:10:00,NQ JUN26,30566.75,30568.75,30548.25,30551.5,1577,MixedStructure,2,MixedStructure_Age2,Excursion,DestinationSelection,MixedStructure,4,true,true,false,true,true,false,1.03797468,3.38888889,0.45156487,0.33396866,0.31171244,0.74390244,0.15853659,Red,0,2,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,MixedStructure,false,ReassertionProcessing,MixedStructure,90,109,517,229,117,2,0,158,166,23,82,108,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:15:00,NQ JUN26,30551,30560.75,30549,30556.75,1002,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,1,false,false,false,false,false,true,0.57317073,0.37704918,0.28821262,0.63538364,0.20003746,0.4893617,0.65957447,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,109,517,229,117,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:20:00,NQ JUN26,30556.25,30556.25,30539.5,30549.5,1141,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,4,true,true,true,false,false,true,1.42553191,1.17391304,0.33347947,1.13872255,0.22995269,0.40298507,0.59701493,Red,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,109,518,229,117,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:25:00,NQ JUN26,30549.75,30553.75,30545,30548.5,514,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,0,false,false,false,false,false,false,0.52238806,0.18518519,0.1518576,0.45048203,0.10472055,0.14285714,0.4,Red,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,109,518,229,117,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:30:00,NQ JUN26,30548.75,30551,30540.5,30546,637,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,4,true,true,true,true,false,false,1.2,2.2,0.19204679,1.23929961,0.1311387,0.26190476,0.52380952,Red,4,0,false,false,CandidatePending,DecayToNeutral,DecayToNeutral,1,NeutralProcessing,false,DecayToNeutral,N/A,90,109,518,229,117,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:35:00,NQ JUN26,30545.75,30556,30539.75,30554.5,508,NeutralProcessing,5,NeutralProcessing_Age5,LateNeutral,NeutralMaturation,N/A,5,true,true,false,true,true,true,1.54761905,3.18181818,0.1570276,0.79748823,0.105695,0.53846154,0.90769231,Black,5,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,109,519,229,117,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:40:00,NQ JUN26,30555,30559.25,30544.5,30544.5,638,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,5,false,true,true,true,true,true,0.90769231,1.2,0.20427439,1.25590551,0.1340952,0.71186441,0,Red,6,0,false,true,CandidatePending,RecoveryResolution,RecoveryResolution,1,NeutralProcessing,false,RecoveryResolution,N/A,90,109,519,229,118,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:45:00,NQ JUN26,30544.5,30574,30539.25,30554.75,2519,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,3,true,false,true,false,false,true,2.3559322,0.97619048,0.83428553,3.94827586,0.532324,0.29496403,0.44604317,Black,7,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,109,520,229,118,2,0,158,166,23,82,109,5,10,82,140,96,false,false,false,false,false
2026-06-01 13:50:00,NQ JUN26,30554.25,30556.5,30527.25,30543.75,1865,MixedStructure,1,MixedStructure_Age1,DestinationSelection,LateNeutral,CompressionProcessing,3,false,true,false,true,false,true,0.84172662,1.02439024,0.62587043,0.74037316,0.39685073,0.35897436,0.56410256,Red,0,7,false,false,CandidateConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,109,521,229,118,2,0,159,166,23,82,109,6,10,82,140,96,false,false,false,false,false
2026-06-01 13:55:00,NQ JUN26,30543.25,30544.5,30523.5,30527,1634,MixedStructure,2,MixedStructure_Age2,Excursion,DestinationSelection,CompressionProcessing,3,false,true,false,true,true,false,0.71794872,1.54761905,0.55634055,0.87613941,0.35026373,0.77380952,0.16666667,Red,0,7,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,MixedStructure,false,ReassertionProcessing,MixedStructure,90,110,521,229,118,2,0,159,166,23,82,109,6,10,82,140,96,false,false,false,false,false
2026-06-01 14:00:00,NQ JUN26,30527,30531.25,30506.75,30522.5,1852,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,2,true,false,true,false,false,false,1.16666667,0.27692308,0.64138528,1.13341493,0.39967198,0.18367347,0.64285714,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,521,229,118,2,0,159,166,23,82,110,6,10,82,140,96,false,false,false,false,false
2026-06-02 06:35:00,NQ JUN26,30556.75,30567.75,30467,30476.75,17515,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralFormation,ExhaustionPersistence,5,true,true,true,true,true,false,4.1122449,17.77777778,6.12691083,9.45734341,1,0.79404467,0.09677419,Red,0,1,true,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,90,110,521,230,118,2,0,159,167,23,82,110,6,10,82,141,96,false,false,false,false,false
2026-06-02 06:40:00,NQ JUN26,30476.75,30489.25,30452,30464.5,9853,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.36972705,0.153125,2.72370422,0.56254639,0.720038,0.32885906,0.33557047,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,521,230,118,2,0,159,167,23,82,110,6,10,82,141,96,false,false,false,false,false
2026-06-02 06:45:00,NQ JUN26,30464.5,30506.5,30423.75,30503.25,12378,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralFormation,RecoveryResolution,6,true,true,true,true,true,true,2.22147651,3.16326531,3.08905554,1.25626713,0.9342827,0.46827795,0.96072508,Black,0,1,true,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,110,522,230,118,2,0,160,167,23,82,110,6,10,82,141,97,false,false,false,false,false
2026-06-02 06:50:00,NQ JUN26,30502.5,30550.75,30497,30550.25,9482,MixedStructure,2,MixedStructure_Age2,Excursion,DestinationSelection,RecoveryResolution,4,false,true,true,true,true,false,0.64954683,1.23225806,2.13243976,0.76603652,0.77045584,0.88837209,0.99069767,Black,0,1,false,false,CandidatePending,RecoveryResolution,RecoveryResolution,1,MixedStructure,false,RecoveryResolution,MixedStructure,90,110,522,230,119,2,0,160,167,23,82,110,6,10,82,141,97,false,false,false,false,false
2026-06-02 06:55:00,NQ JUN26,30549.75,30583.5,30540,30558.75,8772,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,Excursion,N/A,1,false,false,true,false,false,false,0.80930233,0.18848168,1.85145318,0.92512128,0.7562069,0.20689655,0.43103448,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,522,230,119,2,0,160,167,23,82,110,6,10,82,141,97,false,false,false,false,false
2026-06-02 07:00:00,NQ JUN26,30559.75,30604.75,30535,30601.75,11132,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralFormation,RecoveryResolution,5,true,true,true,true,true,false,1.60344828,4.66666667,2.20095694,1.26903785,0.96615171,0.60215054,0.95698925,Black,0,1,true,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,90,110,522,231,119,2,0,160,168,23,82,110,6,10,82,141,98,false,false,false,false,false
2026-06-02 07:05:00,NQ JUN26,30603,30615.25,30570,30604,9277,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.64874552,0.02380952,1.72963802,0.83336328,0.8282085,0.02209945,0.75138122,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,522,231,119,2,0,160,168,23,82,110,6,10,82,141,98,false,false,false,false,false
2026-06-02 07:10:00,NQ JUN26,30605.75,30623.75,30593.5,30611.75,6941,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,3,false,true,true,true,false,false,0.66850829,6,1.26838806,0.74819446,0.65059168,0.19834711,0.60330579,Black,2,0,false,false,BlockedEarlyExit,DecayToNeutral,DecayToNeutral,1,NeutralProcessing,false,DecayToNeutral,N/A,90,110,522,231,119,2,0,160,168,23,82,110,6,10,82,141,98,false,false,false,false,false
2026-06-02 07:15:00,NQ JUN26,30612,30647.25,30597.25,30633.75,8168,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,4,true,true,true,true,false,false,1.65289256,3.625,1.57138872,1.17677568,0.78607327,0.435,0.73,Black,3,0,false,false,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,110,523,231,119,2,0,160,168,23,82,110,6,10,82,141,98,false,false,false,false,false
2026-06-02 07:20:00,NQ JUN26,30634,30636.25,30600.75,30626.5,5938,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,2,false,false,true,false,false,true,0.71,0.34482759,1.10572134,0.72698335,0.59704794,0.21126761,0.72535211,Red,4,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,110,523,231,119,2,0,160,168,23,82,110,6,10,82,141,98,false,false,false,false,false
2026-06-02 07:25:00,NQ JUN26,30626.25,30638.5,30572,30579.25,7778,ExhaustionPersistence,1,ExhaustionPersistence_Age1,DestinationSelection,NeutralMaturation,ExhaustionPersistence,5,true,true,true,true,true,false,1.87323944,6.26666667,1.39183652,1.30986864,0.79786262,0.70676692,0.10902256,Red,0,4,false,false,ExtremeBreakConfirmed,ExhaustionPersistence,,0,ExhaustionPersistence,true,ExhaustionPersistence,ExhaustionPersistence,90,110,523,232,119,2,0,160,169,23,82,110,6,10,82,142,98,false,false,false,false,false
2026-06-02 07:30:00,NQ JUN26,30578.25,30586.5,30537.75,30559.5,10205,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.73308271,0.39893617,1.72175263,1.31203394,1.04275411,0.38461538,0.44615385,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,523,232,119,2,0,160,169,23,82,110,6,10,82,142,98,false,false,false,false,false
2026-06-02 07:35:00,NQ JUN26,30559.25,30607,30555.25,30595.5,7585,RecoveryResolution,1,RecoveryResolution_Age1,DestinationSelection,NeutralFormation,ExhaustionPersistence,5,true,true,true,true,false,true,1.06153846,1.93333333,1.18881557,0.74326311,0.78868857,0.70048309,0.77777778,Black,0,1,true,false,ExtremeBreakConfirmed,RecoveryResolution,,0,RecoveryResolution,true,RecoveryResolution,RecoveryResolution,90,110,523,232,120,2,0,160,169,24,82,110,6,10,82,143,98,false,false,false,false,false
2026-06-02 07:40:00,NQ JUN26,30595,30613.5,30586,30605.25,5174,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,0,false,false,false,false,false,false,0.53140097,0.28275862,0.76835688,0.68213579,0.55635263,0.37272727,0.7,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,523,232,120,2,0,160,169,24,82,110,6,10,82,143,98,false,false,false,false,false
2026-06-02 07:45:00,NQ JUN26,30604.5,30625,30577.75,30623.75,5242,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralFormation,RecoveryResolution,5,true,true,true,true,true,false,1.71818182,1.87804878,0.75308518,1.01314264,0.58055227,0.40740741,0.97354497,Black,0,1,true,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,110,524,232,120,2,0,161,169,24,82,110,6,10,82,143,99,false,false,false,false,false
2026-06-02 07:50:00,NQ JUN26,30623.5,30625,30600.75,30618.25,4618,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,false,false,false,true,0.51322751,0.27272727,0.64162059,0.88096147,0.52755287,0.21649485,0.72164948,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,110,524,232,120,2,0,161,169,24,82,110,6,10,82,143,99,false,false,false,false,false
2026-06-02 07:55:00,NQ JUN26,30617.75,30634.75,30609.25,30628.25,3689,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,4,true,true,false,true,false,true,1.05154639,2,0.49875615,0.79883066,0.43627345,0.41176471,0.74509804,Black,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,110,525,232,120,2,0,161,169,24,82,110,6,10,82,143,99,false,false,false,false,false
2026-06-02 08:00:00,NQ JUN26,30629.25,30643.5,30621.25,30642.25,3577,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,3,false,true,false,true,true,false,0.87254902,1.23809524,0.47981864,0.96963947,0.43703674,0.58426966,0.94382022,Black,3,0,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,NeutralProcessing,false,ReassertionProcessing,N/A,90,111,525,232,120,2,0,161,169,24,82,110,6,10,82,143,99,false,false,false,false,false
2026-06-02 08:05:00,NQ JUN26,30642.5,30649,30615,30627,5533,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,4,true,true,true,false,false,true,1.52808989,1.19230769,0.73377097,1.54682695,0.68774737,0.45588235,0.35294118,Red,4,0,false,false,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,111,526,232,120,2,0,161,169,24,82,111,6,10,82,143,99,false,false,false,false,false
2026-06-02 08:10:00,NQ JUN26,30627,30657.25,30611.75,30653.75,5275,MixedStructure,1,MixedStructure_Age1,DestinationSelection,NeutralMaturation,RecoveryResolution,5,true,true,false,true,true,true,1.33823529,1.72580645,0.68192542,0.95337068,0.66716414,0.58791209,0.92307692,Black,0,4,false,false,CandidateConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,111,527,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:15:00,NQ JUN26,30653.75,30666,30638.75,30666,4481,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,false,false,true,false,0.5989011,0.45794393,0.56674171,0.84947867,0.57868067,0.44954128,1,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,111,527,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:20:00,NQ JUN26,30666,30674.75,30661.25,30670.25,4783,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,1,false,false,true,false,false,false,0.49541284,0.34693878,0.65927856,1.06739567,0.62860522,0.31481481,0.66666667,Black,2,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,111,527,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:25:00,NQ JUN26,30670.75,30676.5,30661.5,30670,3889,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,2,true,false,false,false,false,true,1.11111111,0.17647059,0.55546034,0.81308802,0.52221152,0.05,0.56666667,Red,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,111,527,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:30:00,NQ JUN26,30670,30676,30651.75,30665.5,4412,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,4,true,true,true,true,false,false,1.61666667,6,0.67082766,1.13448187,0.60267392,0.18556701,0.56701031,Red,4,0,false,false,CandidatePending,DecayToNeutral,DecayToNeutral,1,NeutralProcessing,false,DecayToNeutral,N/A,90,111,527,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:35:00,NQ JUN26,30666,30674,30650,30672.25,3950,NeutralProcessing,5,NeutralProcessing_Age5,LateNeutral,NeutralMaturation,N/A,4,false,true,false,true,true,true,0.98969072,1.38888889,0.62465901,0.89528558,0.54968911,0.26041667,0.92708333,Black,5,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,111,528,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:40:00,NQ JUN26,30672.5,30685.75,30668.75,30677.25,4626,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,2,false,false,true,true,false,false,0.70833333,0.76,0.7605613,1.17113924,0.6527055,0.27941176,0.5,Black,6,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,111,528,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:45:00,NQ JUN26,30676.5,30682.5,30664,30668,3071,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,4,true,true,false,true,false,true,1.08823529,1.78947368,0.53343292,0.66385646,0.44259224,0.45945946,0.21621622,Red,7,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,111,529,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:50:00,NQ JUN26,30668.25,30681.5,30657.25,30667,3589,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,2,true,false,true,false,false,false,1.31081081,0.14705882,0.65892505,1.1686747,0.52632075,0.05154639,0.40206186,Red,8,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,111,529,232,120,2,0,162,169,24,82,111,6,10,82,143,100,false,false,false,false,false
2026-06-02 08:55:00,NQ JUN26,30668.25,30690,30659,30685.5,3884,MixedStructure,1,MixedStructure_Age1,DestinationSelection,LateNeutral,RecoveryResolution,6,true,true,true,true,true,true,1.27835052,13.8,0.7357245,1.0821956,0.5781631,0.55645161,0.85483871,Black,0,8,false,false,ExtremeBreakConfirmed,MixedStructure,,0,MixedStructure,true,MixedStructure,MixedStructure,90,111,530,232,120,2,0,163,169,24,82,111,6,10,82,143,101,false,false,false,false,false
2026-06-02 09:00:00,NQ JUN26,30685.75,30697.75,30679.75,30689.5,4880,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,true,false,false,false,0.58064516,0.2173913,0.96348434,1.25643666,0.73311066,0.20833333,0.54166667,Black,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,111,530,232,120,2,0,163,169,24,82,111,6,10,82,143,101,false,false,false,false,false
2026-06-02 09:05:00,NQ JUN26,30690,30694.5,30668.25,30676.25,3573,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,4,true,true,false,true,false,true,1.45833333,3.66666667,0.71288195,0.73217213,0.54490579,0.52380952,0.3047619,Red,2,0,false,false,BlockedEarlyExit,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,111,531,232,120,2,0,163,169,24,82,111,6,10,82,143,101,false,false,false,false,false
2026-06-02 09:10:00,NQ JUN26,30676,30713.25,30676,30703,5891,RecoveryResolution,1,RecoveryResolution_Age1,DestinationSelection,NeutralMaturation,ExhaustionPersistence,5,true,true,true,true,false,true,1.41904762,1.96363636,1.2268316,1.64875455,0.90127701,0.72483221,0.72483221,Black,0,2,false,false,ExtremeBreakConfirmed,RecoveryResolution,,0,RecoveryResolution,true,RecoveryResolution,RecoveryResolution,90,111,531,232,121,2,0,163,169,25,82,111,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:15:00,NQ JUN26,30703.25,30708,30694.25,30700,2770,NeutralProcessing,1,NeutralProcessing_Age1,NeutralFormation,DestinationSelection,N/A,1,false,false,false,false,false,true,0.36912752,0.12037037,0.60399904,0.47020879,0.43131963,0.23636364,0.41818182,Red,1,0,false,false,ReturnToNeutral,NeutralProcessing,,0,NeutralProcessing,true,NeutralProcessing,N/A,90,111,531,232,121,2,0,163,169,25,82,111,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:20:00,NQ JUN26,30700.25,30700.25,30668.75,30675.25,3825,NeutralProcessing,2,NeutralProcessing_Age2,NeutralMaturation,NeutralFormation,N/A,4,true,true,true,true,false,false,2.29090909,7.69230769,0.8802513,1.38086643,0.60276423,0.79365079,0.20634921,Red,2,0,false,false,BlockedEarlyExit,RecoveryResolution,RecoveryResolution,1,NeutralProcessing,false,RecoveryResolution,N/A,90,111,531,232,122,2,0,163,169,25,82,111,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:25:00,NQ JUN26,30674.25,30679.25,30651,30672.5,4029,NeutralProcessing,3,NeutralProcessing_Age3,NeutralMaturation,NeutralMaturation,N/A,1,false,false,true,false,false,false,0.8968254,0.07,0.94181725,1.05333333,0.6416043,0.0619469,0.76106195,Red,3,0,false,false,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,111,531,232,122,2,0,163,169,25,82,111,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:30:00,NQ JUN26,30671.75,30674.25,30655,30658.25,2478,NeutralProcessing,4,NeutralProcessing_Age4,NeutralMaturation,NeutralMaturation,N/A,3,false,true,false,true,true,false,0.68141593,7.71428571,0.5875867,0.61504095,0.40136235,0.7012987,0.16883117,Red,4,0,false,false,CandidatePending,ReassertionProcessing,ReassertionProcessing,1,NeutralProcessing,false,ReassertionProcessing,N/A,90,112,531,232,122,2,0,163,169,25,82,111,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:35:00,NQ JUN26,30658.75,30676,30653.75,30657.5,2844,NeutralProcessing,5,NeutralProcessing_Age5,LateNeutral,NeutralMaturation,N/A,3,true,false,true,false,true,false,1.15584416,0.09259259,0.69192871,1.14769976,0.4674577,0.05617978,0.16853933,Red,5,0,false,true,CandidatePending,DecayToNeutral,DecayToNeutral,1,NeutralProcessing,false,DecayToNeutral,N/A,90,112,531,232,122,2,0,163,169,25,82,112,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:40:00,NQ JUN26,30657.5,30659.5,30640.5,30646.25,3555,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,3,false,true,true,true,false,false,0.85393258,9,0.87389381,1.25,0.59078465,0.59210526,0.30263158,Red,6,0,false,true,CandidatePending,MixedStructure,MixedStructure,1,NeutralProcessing,false,MixedStructure,N/A,90,112,532,232,122,2,0,163,169,25,82,112,6,10,82,144,101,false,false,false,false,false
2026-06-02 09:45:00,NQ JUN26,30646.75,30657.25,30645.75,30647.5,2166,NeutralProcessing,6-10,NeutralProcessing_Age6-10,LateNeutral,LateNeutral,N/A,2,false,false,false,false,true,true,0.60526316,0.06666667,0.53259239,0.6092827,0.3659608,0.06521739,0.15217391,Black,7,0,false,true,None,NeutralProcessing,,0,NeutralProcessing,false,NeutralProcessing,N/A,90,112,532,232,122,2,0,163,169,25,82,112,6,10,82,144,101,false,false,false,false,false
