method,block_size,boot_mean
iid,,0.19811684044665162
iid,,0.23302548068097767
iid,,0.1842558019515537
iid,,0.09934186970102597
iid,,0.2053591419521991
iid,,0.23493540092861007
iid,,0.09852770825103606
iid,,0.17538349650573143
iid,,0.24098421711360743
iid,,0.18161323537237403
iid,,0.13931553471053124
iid,,0.1918513867330421
iid,,0.12442218345643254
iid,,0.05791086217031606
iid,,0.13249923713066925
iid,,0.19362271736772327
iid,,0.08951404534099108
iid,,0.15248695557685116
iid,,0.20613019812861239
iid,,0.17822553456201218
iid,,0.17432260921438156
iid,,0.09142069603271222
iid,,0.17637635706346574
iid,,0.22146309193170238
iid,,0.16486079274228105
iid,,0.06807090962375943
iid,,0.17110176475883426
iid,,0.11066852060744227
iid,,0.14251403207669994
iid,,0.19063751306272458
iid,,0.24119641509413292
iid,,0.20358866441965115
iid,,0.20385722886677216
iid,,0.17000987306167173
iid,,0.20955890059796994
iid,,0.20129267410510973
iid,,0.1587597001411222
iid,,0.11180154315146781
iid,,0.24596966120698963
iid,,0.1994433260742993
iid,,0.1344578967184557
iid,,0.18024710648494652
iid,,0.14345903538952276
iid,,0.15794016590223386
iid,,0.19592044478890766
iid,,0.11203916810533733
iid,,0.28407633776781077
iid,,0.18635026637234875
iid,,0.19213897855351528
iid,,0.23721625984954647
iid,,0.17220188925911412
iid,,0.15016381053672037
iid,,0.14620988560979745
iid,,0.1493910327594746
iid,,0.1327134872659321
iid,,0.11569055411396308
iid,,0.1912556748955313
iid,,0.14893628700708858
iid,,0.22116845723690007
iid,,0.19340068560408538
iid,,0.1526707690739958
iid,,0.1888146893951085
iid,,0.21501592784696832
iid,,0.19009434988113816
iid,,0.2071035535085402
iid,,0.22462288569644215
iid,,0.14286754324375636
iid,,0.20729190643905251
iid,,0.22594263480448082
iid,,0.15086712338434338
iid,,0.20827675380815444
iid,,0.1351224985385734
iid,,0.1690766656303382
iid,,0.16930343600925235
iid,,0.19202784357555833
iid,,0.17282545537150207
iid,,0.2424103079539001
iid,,0.17208964326060577
iid,,0.1788518174349889
iid,,0.18222639767533724
iid,,0.18556818895045896
iid,,0.19896691019211168
iid,,0.19669097747801204
iid,,0.20752617080552474
iid,,0.16598301015503228
iid,,0.21552134173432613
iid,,0.18688170658104067
iid,,0.21680656313456764
iid,,0.1526488280849778
iid,,0.1496372369298488
iid,,0.1204558406697728
iid,,0.17410113860439108
iid,,0.12693234234943918
iid,,0.14108487394708716
iid,,0.18228797332221003
iid,,0.18953787142600229
iid,,0.16721560123572018
iid,,0.1764002610104868
iid,,0.2031159034295364
iid,,0.19165747749794468
iid,,0.17922739660435363
iid,,0.18593662498410318
iid,,0.17539520339553644
iid,,0.1039987212132383
iid,,0.19706433583442323
iid,,0.24840516874680885
iid,,0.1965951564760852
iid,,0.1801681880610636
iid,,0.19958496460562672
iid,,0.21351578338316912
iid,,0.12798457121941723
iid,,0.08203188692221969
iid,,0.18444799387710706
iid,,0.1494276673717653
iid,,0.17869619011469715
iid,,0.18891618441739938
iid,,0.1996340603124578
iid,,0.1507501913598968
iid,,0.1470137000521728
iid,,0.19459124461060137
iid,,0.2057147170013365
iid,,0.17886571740738752
iid,,0.2190735114201469
iid,,0.2096560500917165
iid,,0.23180456360207582
iid,,0.18784364349314286
iid,,0.07933269945021544
iid,,0.24948913091639496
iid,,0.1819888549479759
iid,,0.15214320079298072
iid,,0.08970036752033304
iid,,0.18364286709397995
iid,,0.12447646784413081
iid,,0.13244113911830788
iid,,0.18036890876001618
iid,,0.2166905784638136
iid,,0.1853743251162226
iid,,0.1366774417606272
iid,,0.1565793519827626
iid,,0.18942567094062776
iid,,0.2093488591110887
iid,,0.14080381830656585
iid,,0.17230236592959536
iid,,0.11662673822251425
iid,,0.201496435947341
iid,,0.17630566791165309
