ValidationMode,ValidationModeRule,Dataset,Candidate,CandidateRule,Instrument,File,BarIndex,Time,MacroState,Quadruplet,ResolvedArchetype,ResolutionMethod,Similarity,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue,Open,High,Low,Close,ActiveDirection,DirectionSign,PrevClose,TR,ATR14,HorizonBars,FutureClose,RawReturn,NormalizedReturn,SignedReturn,SignedNormalizedReturn,DirectionalMFE,DirectionalMAE,DirectionalNormalizedMFE,DirectionalNormalizedMAE,DirectionalHit,HasDirection,InTargetState,TargetEntry,PriorPressureSeq,PriorSlope_DominantPressureValue,NormalizedPolicyOutcome,DisasterStopped,PositiveOutcome,RegimeWeek,TimeBlock,Overlaps_CCRRR,Overlaps_RRCCC,OverlapClass,RegimeCode,Regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,1979,2026-04-14 02:45:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,26039.0,26041.0,26037.0,26038.5,Down,-1,26038.0,4.0,8.803571428571429,5,26021.5,-17.0,-1.9310344827586208,17.0,1.9310344827586208,18.25,0.0,2.073022312373225,0.0,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,1.9310344827586208,False,True,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2067,2026-04-14 10:05:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9709505944517832,0.3333333333333333,0.6,0.0,0.0,0.1225365951122853,0.0416666666666666,0.6893155878467636,0.3373954425363276,CompressionPressure,0.6893155878467636,25993.0,25996.5,25987.0,25995.0,Down,-1,25993.0,9.5,12.553571428571429,5,25982.75,-12.25,-0.9758179231863442,12.25,0.9758179231863442,16.25,-7.25,1.294452347083926,-0.577524893314367,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,0.9758179231863442,False,True,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2107,2026-04-14 13:25:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,25984.75,25997.5,25982.25,25996.25,Up,1,25986.5,15.25,21.357142857142858,5,25991.0,-5.25,-0.245819397993311,-5.25,-0.245819397993311,11.0,-17.25,0.5150501672240803,-0.8076923076923077,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.047008872743375,-0.245819397993311,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2131,2026-04-14 16:25:00,Unresolved,Unresolved->Unresolved->Balance->Unresolved,Stable Compression Basin,Exact,1.0,0.9709505944517832,0.5555555555555556,0.6,0.0,0.0,0.0982310395567297,0.0694444444444444,0.633760032291208,0.4207287758696609,CompressionPressure,0.633760032291208,26136.5,26152.0,26106.5,26111.25,Up,1,26136.25,45.5,41.285714285714285,5,26170.75,59.5,1.4411764705882353,59.5,1.4411764705882353,68.25,0.25,1.6531141868512111,0.0060553633217993,1,1,True,True,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,0.0526732203139249,1.4411764705882353,False,True,2026-W16,B03_2026-W16,True,False,Overlap_CCRRR,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2157,2026-04-14 18:35:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9999999999971146,0.3333333333333333,0.5,0.0,0.0,0.1086458333335542,0.0416666666666666,0.6458333333335138,0.3437499999993688,CompressionPressure,0.6458333333335138,26146.0,26155.5,26125.0,26155.0,Down,-1,26146.25,30.5,24.375,5,26170.5,15.5,0.6358974358974359,-15.5,-0.6358974358974359,52.75,-26.25,2.164102564102564,-1.0769230769230769,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-0.6358974358974359,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2205,2026-04-14 22:35:00,Unresolved,Unresolved->Degrading->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.5555555555555556,0.7,0.0,0.0,0.0956701692006535,0.0694444444444444,0.6638123830209416,0.4613788816489264,CompressionPressure,0.6638123830209416,26349.0,26351.25,26343.0,26347.75,Up,1,26349.5,8.25,15.535714285714286,5,26367.25,19.5,1.2551724137931033,19.5,1.2551724137931033,29.0,-2.75,1.8666666666666665,-0.1770114942528735,1,1,True,True,RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure > RotationalPressure,0.0353121092023629,1.2551724137931033,False,True,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2239,2026-04-15 01:25:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.5555555555555556,0.7,0.0,0.0,0.0956701692006535,0.0694444444444444,0.6638123830209416,0.4613788816489264,CompressionPressure,0.6638123830209416,26415.75,26423.0,26415.75,26421.5,Up,1,26416.25,7.25,11.821428571428571,5,26431.75,10.25,0.8670694864048338,10.25,0.8670694864048338,23.5,-2.75,1.987915407854985,-0.2326283987915408,1,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0087600322912981,0.8670694864048338,False,True,2026-W16,B03_2026-W16,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2293,2026-04-15 05:55:00,Unresolved,Unresolved->Unresolved->Degrading->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.5555555555555556,0.6,0.0,0.0,0.0733856469952793,0.0694444444444444,0.6134780791798199,0.4917156117595194,CompressionPressure,0.6134780791798199,26423.75,26427.75,26419.25,26421.75,Down,-1,26424.25,8.5,7.214285714285714,5,26447.75,26.0,3.603960396039604,-26.0,-3.603960396039604,5.0,-34.0,0.693069306930693,-4.712871287128713,0,1,True,True,CompressionPressure > CompressionPressure > RotationalPressure > RotationalPressure > RotationalPressure,0.0197887208502069,-2.0,True,False,2026-W16,B03_2026-W16,True,False,Overlap_CCRRR,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2322,2026-04-15 08:20:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9999999999971146,0.3333333333333333,0.5,0.0,0.0,0.1086458333335542,0.0416666666666666,0.6458333333335138,0.3437499999993688,CompressionPressure,0.6458333333335138,26476.25,26479.25,26469.5,26478.0,Up,1,26476.25,9.75,10.428571428571429,5,26460.0,-18.0,-1.726027397260274,-18.0,-1.726027397260274,10.0,-25.75,0.958904109589041,-2.469178082191781,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-2.0,True,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2345,2026-04-15 10:15:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.5555555555555556,0.7,0.0,0.0,0.0956701692006535,0.0694444444444444,0.6638123830209416,0.4613788816489264,CompressionPressure,0.6638123830209416,26446.0,26452.75,26445.75,26446.75,Down,-1,26446.25,7.0,10.696428571428571,5,26447.5,0.75,0.0701168614357262,-0.75,-0.0701168614357262,13.0,-8.25,1.2153589315525877,-0.7712854757929883,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-0.0701168614357262,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2501,2026-04-16 00:15:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.5555555555555556,0.7,0.0,0.0,0.0956701692006535,0.0694444444444444,0.6638123830209416,0.4613788816489264,CompressionPressure,0.6638123830209416,26486.75,26486.75,26476.5,26477.25,Up,1,26486.0,10.25,7.642857142857143,5,26481.5,4.25,0.5560747663551402,4.25,0.5560747663551402,11.25,-5.25,1.4719626168224298,-0.6869158878504673,1,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0379894160246836,0.5560747663551402,False,True,2026-W16,B03_2026-W16,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2550,2026-04-16 04:20:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9709505944517832,0.3333333333333333,0.6,0.0,0.0,0.1225365951122853,0.0416666666666666,0.6893155878467636,0.3373954425363276,CompressionPressure,0.6893155878467636,26458.0,26458.75,26452.75,26454.5,Down,-1,26457.0,6.0,8.107142857142858,5,26459.25,4.75,0.5859030837004405,-4.75,-0.5859030837004405,5.0,-8.0,0.6167400881057268,-0.9867841409691628,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-0.5859030837004405,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2637,2026-04-16 11:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,0.1321285025339868,0.0277777777777777,0.747145716354275,0.3363788816489264,CompressionPressure,0.747145716354275,26510.75,26519.75,26508.0,26519.75,Down,-1,26510.5,11.75,11.428571428571429,5,26530.75,11.0,0.9625,-11.0,-0.9625,2.25,-17.0,0.196875,-1.4875,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0488244605899582,-0.9625,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2943,2026-04-19 15:05:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.5555555555555556,0.6,0.0,0.0,0.0733856469952793,0.0694444444444444,0.6134780791798199,0.4917156117595194,CompressionPressure,0.6134780791798199,26774.75,26780.25,26765.0,26765.5,Up,1,26773.5,15.25,21.035714285714285,5,26750.5,-15.0,-0.7130730050933787,-15.0,-0.7130730050933787,62.25,-32.5,2.9592529711375213,-1.5449915110356538,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-0.7130730050933787,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,2968,2026-04-19 17:10:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,26637.25,26689.75,26628.25,26667.5,Up,1,26637.5,61.5,48.535714285714285,5,26654.75,-12.75,-0.2626931567328918,-12.75,-0.2626931567328918,43.25,-22.0,0.8910963944076528,-0.4532744665194996,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-0.2626931567328918,False,False,2026-W16,B03_2026-W16,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3062,2026-04-20 01:00:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,0.9999999999971146,0.3333333333333333,0.5,0.0,0.0,0.1086458333335542,0.0416666666666666,0.6458333333335138,0.3437499999993688,CompressionPressure,0.6458333333335138,26808.0,26819.0,26808.0,26812.0,Up,1,26807.0,12.0,8.803571428571429,5,26788.75,-23.25,-2.6409736308316427,-23.25,-2.6409736308316427,5.75,-27.0,0.6531440162271805,-3.0669371196754565,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0503380307429177,-2.0,True,False,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3144,2026-04-20 07:50:00,Unresolved,Balance->Balance->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,26846.25,26847.25,26816.5,26821.75,Down,-1,26846.25,30.75,10.910714285714286,5,26819.25,-2.5,-0.2291325695581014,2.5,0.2291325695581014,13.75,-8.5,1.260229132569558,-0.779050736497545,1,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0475999760873343,0.2291325695581014,False,True,2026-W17,B04_2026-W17,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3174,2026-04-20 10:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,0.1098439803286126,0.0277777777777777,0.6968114125131533,0.3667156117595194,CompressionPressure,0.6968114125131533,26822.25,26829.0,26822.0,26825.75,Up,1,26821.0,8.0,12.946428571428571,5,26840.75,15.0,1.1586206896551725,15.0,1.1586206896551725,21.25,-5.25,1.6413793103448275,-0.4055172413793103,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.047008872743375,1.1586206896551725,False,True,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3314,2026-04-20 23:00:00,Unresolved,Balance->Unresolved->Degrading->Unresolved,Stable Compression Basin,Soft,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,26749.0,26760.5,26746.5,26756.75,Up,1,26749.25,14.0,41.0,5,26749.25,-7.5,-0.1829268292682926,-7.5,-0.1829268292682926,2.25,-12.5,0.0548780487804878,-0.3048780487804878,0,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0222222222222222,-0.1829268292682926,False,False,2026-W17,B04_2026-W17,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3337,2026-04-21 00:55:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.1567796494427114,0.4444444444444444,0.7,0.0,0.0,0.1078229469784313,0.0555555555555555,0.6915901607987194,0.4197122149822597,CompressionPressure,0.6915901607987194,26780.25,26794.25,26772.0,26790.75,Up,1,26779.75,22.25,11.017857142857142,5,26811.25,20.5,1.8606158833063209,20.5,1.8606158833063209,27.25,-1.0,2.473257698541329,-0.0907617504051863,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,1.8606158833063209,False,True,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3363,2026-04-21 03:05:00,Unresolved,Balance->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,0.085538424773057,0.0555555555555555,0.6412558569575977,0.4500489450928527,CompressionPressure,0.6412558569575977,26828.0,26830.25,26824.5,26827.75,Up,1,26826.5,5.75,11.196428571428571,5,26817.75,-10.0,-0.8931419457735248,-10.0,-0.8931419457735248,10.0,-11.25,0.8931419457735248,-1.0047846889952152,0,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0079567958319946,-0.8931419457735248,False,False,2026-W17,B04_2026-W17,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3386,2026-04-21 05:00:00,Unresolved,Degrading->Unresolved->Unresolved->Unresolved,Stable Compression Basin,Exact,1.0,1.1567796494427114,0.5555555555555556,0.7,0.0,0.0,0.0956701692006535,0.0694444444444444,0.6638123830209416,0.4613788816489264,CompressionPressure,0.6638123830209416,26812.0,26817.5,26795.25,26812.75,Down,-1,26812.25,22.25,9.214285714285714,5,26794.0,-18.75,-2.0348837209302326,18.75,2.0348837209302326,20.75,-3.5,2.251937984496124,-0.3798449612403101,1,1,True,True,RotationalPressure > RotationalPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0060345332459877,2.0348837209302326,False,True,2026-W17,B04_2026-W17,False,True,Overlap_RRCCC,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3417,2026-04-21 07:35:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,26836.0,26844.5,26832.0,26839.25,Up,1,26836.0,12.5,12.553571428571429,5,26844.75,5.5,0.4381223328591749,5.5,0.4381223328591749,8.5,-9.25,0.6770981507823612,-0.7368421052631579,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,0.4381223328591749,False,True,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3442,2026-04-21 09:40:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,26803.25,26816.0,26801.25,26816.0,Down,-1,26803.5,14.75,17.178571428571427,5,26844.5,28.5,1.6590436590436592,-28.5,-1.6590436590436592,4.5,-36.25,0.2619542619542619,-2.1101871101871104,0,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,-2.0,True,False,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3474,2026-04-21 12:20:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,1.2954618442339936,0.3333333333333333,0.6,0.0,0.0,0.0976912025508348,0.0416666666666666,0.6690336347353755,0.4083822784261861,CompressionPressure,0.6690336347353755,26815.5,26824.5,26811.5,26817.0,Up,1,26815.75,13.0,13.196428571428571,5,26833.75,16.75,1.2692828146143438,16.75,1.2692828146143438,22.5,-11.0,1.7050067658998649,-0.8335588633288228,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0402777777776875,1.2692828146143438,False,True,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
Spacing_20,minimum bar spacing = 20 within Instrument/File/Candidate,tables/apva_forward_signed_return_dataset_v1.csv,PriorSlope_DominantPressureValue_Q3,0.004718046888521732 <= PriorSlope_DominantPressureValue <= 0.05505235072964343 (frozen prior Q3 interval),NQ,xApvaV01StateLog_NQ.csv,3500,2026-04-21 15:30:00,Unresolved,Unresolved->Unresolved->Unresolved->Unresolved,Pure Unresolved Compression Equilibrium,Exact,1.0,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,0.1653733877500932,0.0138888888888888,0.7921415410204843,0.2344490508727494,CompressionPressure,0.7921415410204843,26833.75,26862.0,26829.5,26853.0,Up,1,26833.75,32.5,32.67857142857143,5,26889.25,36.25,1.1092896174863387,36.25,1.1092896174863387,55.0,-41.5,1.6830601092896174,-1.2699453551912567,1,1,True,True,CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure > CompressionPressure,0.0277777777777777,1.1092896174863387,False,True,2026-W17,B04_2026-W17,False,False,BaseOnly_NeitherGrammar,canonical,canonical | original regime
